onsite              nnhop               ospair              nnpair              
-9.08233e-05        0.0954515           -0.0884406          -0.0422368          
-2.87085e-05        0.0890394           -0.0804676          -0.0400893          
2.44546e-05         0.0891178           -0.0802911          -0.039957           
7.70387e-05         0.0895086           -0.0804748          -0.0399224          
0.000128355         0.0878679           -0.0783353          -0.0392625          
0.000170814         0.0782519           -0.067222           -0.0361443          
0.000212159         0.0783874           -0.0671876          -0.036073           
0.000253306         0.0784967           -0.0671254          -0.0359939          
0.000293287         0.0785222           -0.0669729          -0.03589            
0.00033396          0.0786551           -0.0669368          -0.0358197          
0.000373934         0.0784457           -0.0665354          -0.0356425          
0.000412594         0.0781211           -0.0660146          -0.0354326          
0.000451757         0.0781942           -0.0659187          -0.0353474          
0.000491911         0.0784744           -0.066041           -0.0353266          
0.000539867         0.0811403           -0.068653           -0.0360428          
0.000582941         0.0814852           -0.0688294          -0.036033           
0.000623427         0.0813565           -0.0685075          -0.0358804          
0.000664035         0.0813127           -0.0682759          -0.0357548          
0.000703397         0.0811824           -0.0679563          -0.035605           
0.000742107         0.0809098           -0.0674931          -0.035413           
0.000782916         0.081085            -0.0674942          -0.0353566          
0.000822483         0.081071            -0.0673021          -0.0352442          
0.000862937         0.0811893           -0.0672453          -0.0351714          
0.000905553         0.0817407           -0.0676259          -0.0352274          
0.00106313          0.100541            -0.0863625          -0.0406599          
0.0011182           0.100601            -0.0861285          -0.0405183          
0.00118045          0.101673            -0.086954           -0.0406551          
0.00123675          0.101738            -0.0867212          -0.0405126          
0.00128965          0.101173            -0.0858355          -0.0401986          
0.00134545          0.101394            -0.0857709          -0.0401042          
0.00140255          0.101786            -0.0858837          -0.0400561          
0.0014621           0.102368            -0.0861865          -0.0400574          
0.00151539          0.102276            -0.0858018          -0.0398798          
0.00157058          0.102403            -0.0856421          -0.0397615          
0.00162587          0.102497            -0.0854498          -0.0396346          
0.00167381          0.101876            -0.0845487          -0.0393216          
0.00173107          0.10244             -0.0848293          -0.0393242          
0.00178165          0.102176            -0.0842924          -0.0391086          
0.00183498          0.102254            -0.0840926          -0.0389836          
0.00188614          0.10225             -0.0838152          -0.0388403          
0.00194361          0.102874            -0.0841475          -0.0388598          
0.00199292          0.10263             -0.0836403          -0.0386556          
0.0020392           0.102142            -0.0829046          -0.0383904          
0.00208949          0.102183            -0.0826804          -0.0382645          
0.00213889          0.102152            -0.0823907          -0.0381214          
0.00219772          0.102887            -0.0828222          -0.0381716          
0.00216105          0.095713            -0.0759084          -0.0362448          
0.00220831          0.0960103           -0.0759648          -0.0362049          
0.00229974          0.0995877           -0.079028           -0.036997           
0.00234532          0.0995135           -0.0787249          -0.0368544          
0.0023918           0.0996002           -0.0785716          -0.0367551          
0.00243833          0.0996514           -0.0783873          -0.0366462          
0.00248797          0.0999454           -0.0784221          -0.0365986          
0.00253771          0.100213            -0.0784322          -0.0365438          
0.00259106          0.100722            -0.0786581          -0.0365482          
0.00263335          0.100516            -0.0782471          -0.0363794          
0.00271861          0.10317             -0.080371           -0.0369043          
0.00276522          0.103182            -0.0801411          -0.0367853          
0.00281108          0.103141            -0.0798667          -0.0366542          
0.00284051          0.102097            -0.0787128          -0.0362859          
0.00288455          0.10203             -0.0784245          -0.0361532          
0.00293325          0.102201            -0.0783468          -0.0360769          
0.00297541          0.102016            -0.0779615          -0.0359175          
0.0030276           0.102434            -0.078095           -0.0359002          
0.00306947          0.102275            -0.0777349          -0.0357486          
0.00311161          0.102172            -0.0774266          -0.0356123          
0.00316201          0.10256             -0.0775343          -0.0355905          
0.00320614          0.102566            -0.0773213          -0.0354809          
0.0032661           0.103439            -0.0778332          -0.0355715          
0.00331391          0.103597            -0.0777456          -0.0354955          
0.00337543          0.104593            -0.0783479          -0.0356133          
0.00342151          0.104674            -0.0781932          -0.0355198          
0.00346387          0.104525            -0.0778525          -0.0353747          
0.00351107          0.104702            -0.0777797          -0.0353054          
0.0035545           0.104665            -0.077533           -0.0351877          
0.00361787          0.105638            -0.0781017          -0.0352955          
0.00365837          0.10542             -0.0777085          -0.0351375          
0.00370121          0.105345            -0.0774343          -0.0350127          
0.00374876          0.105525            -0.0773644          -0.0349448          
0.00379688          0.105734            -0.0773181          -0.034884           
0.00386545          0.106895            -0.0780187          -0.0350305          
0.00393977          0.108321            -0.07892            -0.0352317          
0.00394184          0.106267            -0.0771077          -0.0346821          
0.00399158          0.106483            -0.0770671          -0.0346217          
0.00408122          0.108618            -0.078514           -0.0349764          
0.00412805          0.108726            -0.0783805          -0.0348929          
0.00417644          0.108889            -0.0782895          -0.034821           
0.00422833          0.109167            -0.078287           -0.0347731          
0.00427871          0.109388            -0.0782406          -0.0347129          
0.00433045          0.109681            -0.078248           -0.0346684          
0.00434898          0.108574            -0.0772076          -0.0343362          
0.00441791          0.109629            -0.0777894          -0.0344525          
0.00446922          0.109932            -0.0778054          -0.0344121          
0.00451132          0.10983             -0.0775212          -0.0342888          
0.00454451          0.109407            -0.0770086          -0.0341022          
0.00458255          0.109184            -0.0766422          -0.0339565          
0.0046251           0.109146            -0.0764133          -0.0338497          
0.0047098           0.110812            -0.0774204          -0.0340877          
0.00476173          0.111094            -0.07742            -0.0340432          
0.00481255          0.111355            -0.0774021          -0.0339951          
0.00486311          0.111572            -0.0773546          -0.0339371          
0.00469381          0.103286            -0.0712782          -0.0321932          
0.00473679          0.103416            -0.071199           -0.0321317          
0.00484688          0.106046            -0.0728889          -0.0325766          
0.00488392          0.10591             -0.0726136          -0.0324592          
0.00492819          0.106069            -0.0725467          -0.0324017          
0.00498986          0.106829            -0.0728981          -0.0324631          
0.00503111          0.106853            -0.0727361          -0.0323785          
0.00503829          0.105652            -0.0717299          -0.0320533          
0.00507465          0.105552            -0.0714886          -0.0319475          
0.00511854          0.105739            -0.0714455          -0.0318996          
0.005161            0.105796            -0.0713143          -0.0318242          
0.00521126          0.106148            -0.0713836          -0.0318068          
0.00525025          0.106128            -0.0712016          -0.0317179          
0.00527928          0.10578             -0.0707975          -0.0315664          
0.00532886          0.106124            -0.0708618          -0.0315491          
0.00525952          0.102511            -0.0682807          -0.0307733          
0.0053091           0.102939            -0.0684121          -0.0307785          
0.00535013          0.103103            -0.0683654          -0.0307329          
0.00539589          0.10339             -0.0684017          -0.0307102          
0.00542189          0.103039            -0.0680167          -0.0305651          
0.00548051          0.103733            -0.0683198          -0.030621           
0.00550669          0.103382            -0.0679369          -0.0304763          
0.00554563          0.103468            -0.0678407          -0.0304167          
0.00559665          0.103888            -0.0679622          -0.030419           
0.00563674          0.104002            -0.0678842          -0.0303646          
0.00547923          0.0980478           -0.0639144          -0.0291758          
0.00551232          0.0980498           -0.0637811          -0.0291075          
0.00553691          0.0978158           -0.0634966          -0.028995           
0.00557416          0.097929            -0.0634375          -0.0289482          
0.00560481          0.0978489           -0.0632553          -0.0288645          
0.00564185          0.0979609           -0.0631961          -0.0288184          
0.00566007          0.0975403           -0.0627996          -0.0286716          
0.00569874          0.0977059           -0.0627761          -0.0286365          
0.00574506          0.0980616           -0.062873           -0.028636           
0.0057801           0.0981416           -0.0627947          -0.0285856          
0.00581608          0.0982216           -0.062716           -0.0285341          
0.00584937          0.0982401           -0.0626007          -0.0284719          
0.00587738          0.0981221           -0.0624015          -0.0283846          
0.00591471          0.0982545           -0.0623582          -0.0283445          
0.0058636           0.0959756           -0.060828           -0.0278578          
0.00589157          0.0958954           -0.0606591          -0.0277811          
0.00592615          0.0959696           -0.060586           -0.0277324          
0.00606873          0.0988745           -0.0622451          -0.0282084          
0.00610373          0.0989466           -0.0621645          -0.028158           
0.00614504          0.0991916           -0.0621886          -0.0281399          
0.00601024          0.0947888           -0.0594187          -0.0272791          
0.00604927          0.0950298           -0.0594505          -0.0272651          
0.00608469          0.0951534           -0.0594117          -0.0272286          
0.00608796          0.0944789           -0.0588935          -0.0270465          
0.00612386          0.0946183           -0.0588666          -0.0270135          
0.00615426          0.0946165           -0.0587547          -0.0269548          
0.00621573          0.0953976           -0.0591097          -0.0270391          
0.00623927          0.0952427           -0.058907           -0.0269537          
0.00627982          0.0955001           -0.0589484          -0.0269426          
0.00631264          0.095574            -0.0588817          -0.0268987          
0.00635386          0.0958345           -0.0589245          -0.0268878          
0.00636413          0.0953328           -0.0585225          -0.0267403          
0.00643066          0.0962179           -0.0589311          -0.0268417          
0.00648607          0.0968066           -0.0591625          -0.0268885          
0.00652633          0.0970366           -0.0591851          -0.0268715          
0.0064951           0.0955277           -0.0582087          -0.0265491          
0.00651446          0.0952732           -0.057956           -0.0264481          
0.00654134          0.0951911           -0.0578038          -0.0263776          
0.00658162          0.0954574           -0.0578513          -0.0263705          
0.0066149           0.0955245           -0.0577843          -0.0263268          
0.00665409          0.0957305           -0.0577972          -0.0263073          
0.00668573          0.0957589           -0.0577094          -0.0262565          
0.00421559          0.0383428           -0.0253629          -0.0161984          
0.00422147          0.0383346           -0.025332           -0.0161798          
0.00422307          0.0382687           -0.025254           -0.0161435          
0.00420681          0.0379638           -0.0249805          -0.0160343          
0.00421319          0.0379645           -0.0249572          -0.0160188          
0.00422003          0.0379721           -0.0249396          -0.0160056          
0.00422741          0.0379878           -0.0249285          -0.015995           
0.00423717          0.0380335           -0.0249419          -0.0159933          
0.00424582          0.0380645           -0.0249434          -0.0159872          
0.00425643          0.0381216           -0.0249658          -0.0159891          
0.00426208          0.0381139           -0.0249359          -0.0159713          
0.00427787          0.038241            -0.0250147          -0.0159945          
0.00428344          0.0382317           -0.0249833          -0.0159762          
0.00429285          0.0382743           -0.0249938          -0.0159737          
0.00429995          0.0382868           -0.0249801          -0.0159621          
0.00430732          0.0383              -0.0249671          -0.0159505          
0.00431469          0.0383145           -0.024955           -0.0159395          
0.00434473          0.0386284           -0.0251823          -0.0160185          
0.00435212          0.0386407           -0.0251681          -0.0160065          
0.0043585           0.038641            -0.0251443          -0.015991           
0.00436625          0.038661            -0.0251362          -0.0159816          
0.00444517          0.0396142           -0.0258716          -0.0162518          
0.00444875          0.0395747           -0.0258147          -0.0162239          
0.00445293          0.0395448           -0.0257658          -0.0161991          
0.00445856          0.039534            -0.0257318          -0.01618            
0.00447053          0.0396059           -0.0257639          -0.0161853          
0.0044746           0.0395743           -0.0257138          -0.0161599          
0.00447513          0.0394957           -0.0256271          -0.0161207          
0.00448507          0.0395401           -0.0256373          -0.0161178          
0.00449155          0.0395401           -0.0256126          -0.0161019          
0.00449902          0.0395542           -0.0255991          -0.0160903          
0.00451057          0.0396222           -0.0256278          -0.0160947          
0.00451548          0.0396008           -0.0255866          -0.0160725          
0.00452438          0.0396332           -0.0255874          -0.0160663          
0.00453212          0.0396472           -0.0255738          -0.0160544          
0.00454226          0.0396951           -0.0255867          -0.0160527          
0.00455344          0.039756            -0.0256096          -0.0160548          
0.00456206          0.0397837           -0.0256066          -0.0160471          
0.00457624          0.0398827           -0.0256588          -0.0160601          
0.00459318          0.0400177           -0.0257387          -0.0160836          
0.00459887          0.040007            -0.0257057          -0.0160646          
0.00458602          0.0397554           -0.0254864          -0.0159762          
0.0045954           0.0397928           -0.0254909          -0.0159714          
0.00460352          0.0398144           -0.0254831          -0.0159621          
0.0046099           0.0398139           -0.0254584          -0.0159465          
0.00462024          0.0398646           -0.0254733          -0.0159457          
0.00463427          0.0399611           -0.025523           -0.0159579          
0.00461299          0.0396087           -0.0252287          -0.0158412          
0.00462545          0.0396861           -0.0252642          -0.0158481          
0.00463312          0.0397023           -0.0252527          -0.0158376          
0.00464653          0.0397911           -0.0252965          -0.0158477          
0.00465207          0.0397801           -0.0252642          -0.0158293          
0.0046578           0.0397711           -0.0252335          -0.0158114          
0.00466184          0.0397415           -0.0251872          -0.0157878          
0.00467003          0.039764            -0.0251808          -0.015779           
0.00467221          0.0397108           -0.0251172          -0.0157487          
0.00467813          0.0397054           -0.0250899          -0.0157321          
0.00468892          0.0397621           -0.0251089          -0.0157333          
0.00469773          0.039794            -0.0251096          -0.0157274          
0.00469772          0.0397158           -0.0250274          -0.0156903          
0.00470249          0.0396971           -0.0249901          -0.0156701          
0.00470954          0.0397065           -0.024974           -0.015658           
0.00471637          0.0397103           -0.0249536          -0.015644           
0.00472394          0.0397281           -0.0249439          -0.0156344          
0.00471907          0.0395888           -0.0248167          -0.0155803          
0.00472504          0.039585            -0.024791           -0.0155645          
0.00473073          0.0395784           -0.0247632          -0.015548           
0.00473633          0.0395695           -0.0247342          -0.0155309          
0.00474357          0.0395817           -0.0247205          -0.0155197          
0.00475132          0.0396008           -0.024712           -0.0155106          
0.00475899          0.0396197           -0.0247033          -0.0155017          
0.00476441          0.0396084           -0.0246722          -0.0154839          
0.0046949           0.0386805           -0.0239649          -0.0152101          
0.00470116          0.0386829           -0.0239454          -0.0151969          
0.00470801          0.0386935           -0.023932           -0.0151861          
0.00471604          0.0387173           -0.0239283          -0.015179           
0.00472543          0.0387558           -0.0239353          -0.0151759          
0.00470429          0.0384306           -0.0236764          -0.0150707          
0.00475622          0.0389815           -0.0240559          -0.0152119          
0.00480963          0.0395488           -0.0244483          -0.0153568          
0.00480942          0.0394712           -0.0243699          -0.015321           
0.00481659          0.0394835           -0.024357           -0.0153103          
0.0048108           0.0393404           -0.0242313          -0.0152566          
0.00481781          0.0393517           -0.0242177          -0.0152459          
0.0048244           0.0393565           -0.0241995          -0.0152332          
0.00483232          0.0393772           -0.0241929          -0.0152249          
0.00483223          0.0393041           -0.0241187          -0.015191           
0.00458547          0.0362881           -0.021929           -0.0143463          
0.0045911           0.0362919           -0.021914           -0.0143355          
0.00460128          0.0363485           -0.0219366          -0.0143398          
0.00460822          0.0363671           -0.021932           -0.0143332          
0.00462083          0.0364499           -0.0219735          -0.0143449          
0.00463046          0.0364963           -0.0219886          -0.0143459          
0.00464357          0.0365835           -0.022033           -0.0143585          
0.00464975          0.0365911           -0.0220205          -0.0143486          
0.004655            0.0365903           -0.0220019          -0.0143365          
0.00462746          0.0362174           -0.0217202          -0.0142199          
0.00462209          0.0360982           -0.0216181          -0.0141747          
0.00463003          0.0361277           -0.0216217          -0.0141714          
0.00463513          0.0361259           -0.0216032          -0.0141593          
0.00464183          0.0361413           -0.0215968          -0.014152           
0.00475133          0.0373127           -0.0224017          -0.0144687          
0.00475949          0.0373419           -0.022404           -0.0144645          
0.00476151          0.0373031           -0.0223583          -0.0144416          
0.0047653           0.0372834           -0.0223261          -0.014424           
0.00477132          0.0372893           -0.0223122          -0.0144135          
0.00477485          0.0372659           -0.0222776          -0.0143948          
0.00478067          0.0372693           -0.0222618          -0.0143837          
0.00478482          0.037254            -0.022233           -0.0143674          
0.00479053          0.0372566           -0.0222166          -0.0143561          
0.00479453          0.0372405           -0.0221873          -0.0143397          
0.00479899          0.0372287           -0.022161           -0.0143245          
0.00477769          0.0369292           -0.0219357          -0.0142301          
0.00480075          0.0371257           -0.022054           -0.0142725          
0.00479591          0.0370105           -0.0219566          -0.014229           
0.00480204          0.0370183           -0.0219442          -0.0142194          
0.00481149          0.0370631           -0.0219576          -0.0142199          
0.00494835          0.038519            -0.0229454          -0.0146079          
0.00496045          0.0385909           -0.0229758          -0.0146149          
0.0049677           0.0386082           -0.0229686          -0.014607           
0.00497633          0.0386398           -0.0229713          -0.014603           
0.00496721          0.0384727           -0.0228375          -0.0145455          
0.0049747           0.0384922           -0.0228317          -0.0145383          
0.00497834          0.0384699           -0.0227975          -0.01452            
0.00498185          0.0384457           -0.0227621          -0.0145011          
0.00498929          0.0384652           -0.0227566          -0.0144941          
0.00499294          0.0384413           -0.0227216          -0.0144753          
0.00495374          0.0379458           -0.0223651          -0.0143308          
0.00496269          0.037983            -0.0223725          -0.0143289          
0.0049684           0.037985            -0.0223558          -0.0143175          
0.0049622           0.0378555           -0.0222499          -0.0142708          
0.00495651          0.0377329           -0.0221489          -0.0142262          
0.00497105          0.037831            -0.0221973          -0.0142407          
0.00497863          0.0378537           -0.0221946          -0.014235           
0.00498301          0.0378407           -0.0221682          -0.0142197          
0.00499031          0.0378594           -0.0221631          -0.0142128          
0.00499721          0.0378747           -0.0221555          -0.0142051          
0.00500328          0.0378812           -0.022142           -0.0141952          
0.00500866          0.0378798           -0.0221234          -0.0141831          
0.00501926          0.0379352           -0.0221427          -0.0141862          
0.00502597          0.037948            -0.0221336          -0.0141778          
0.0050272           0.0379012           -0.0220848          -0.0141537          
0.00503525          0.0379288           -0.0220855          -0.0141493          
0.00503937          0.037913            -0.0220576          -0.0141335          
0.00506616          0.0381436           -0.022194           -0.014183           
0.00506099          0.0380271           -0.022099           -0.0141404          
0.00507814          0.0381527           -0.0221647          -0.0141619          
0.00509931          0.0383204           -0.0222579          -0.0141944          
0.00510657          0.0383391           -0.0222524          -0.0141877          
0.0052725           0.040075            -0.0233808          -0.0146299          
0.00527175          0.0400011           -0.0233125          -0.0145982          
0.00527249          0.0399443           -0.0232556          -0.014571           
0.00527825          0.0399426           -0.0232351          -0.0145581          
0.0052828           0.0399271           -0.0232056          -0.0145416          
0.00529032          0.0399444           -0.0231977          -0.0145336          
0.00529618          0.0399441           -0.0231782          -0.0145211          
0.00530308          0.0399549           -0.0231659          -0.0145115          
0.00530981          0.0399624           -0.0231517          -0.0145009          
0.00531582          0.0399622           -0.0231325          -0.0144884          
0.00530848          0.0398208           -0.023021           -0.0144399          
0.00531607          0.0398411           -0.0230152          -0.0144331          
0.00532454          0.0398682           -0.023014           -0.0144277          
0.00533125          0.0398765           -0.0230006          -0.0144175          
0.00539928          0.0405469           -0.0234145          -0.014576           
0.00540683          0.040563            -0.0234053          -0.0145675          
0.00541452          0.0405813           -0.0233977          -0.0145596          
0.0054056           0.0404189           -0.0232737          -0.014506           
0.00541346          0.0404395           -0.0232676          -0.0144989          
0.00542214          0.0404677           -0.0232665          -0.0144935          
0.0054301           0.0404891           -0.0232609          -0.0144864          
0.00543855          0.0405148           -0.0232583          -0.0144805          
0.00544255          0.0404935           -0.0232255          -0.0144627          
0.00545192          0.0405299           -0.0232296          -0.0144595          
0.00545799          0.0405325           -0.0232122          -0.0144481          
0.00546709          0.0405652           -0.023214           -0.0144439          
0.00545715          0.0403946           -0.0230863          -0.0143889          
0.00546337          0.0403974           -0.0230692          -0.0143774          
0.00548537          0.0405677           -0.023158           -0.0144077          
0.00549195          0.0405738           -0.0231429          -0.0143969          
0.00546491          0.0402224           -0.0229019          -0.0142972          
0.00546899          0.0402031           -0.0228713          -0.0142803          
0.00547419          0.0401952           -0.0228477          -0.0142663          
0.00547792          0.0401734           -0.0228156          -0.014249           
0.00548489          0.0401846           -0.0228044          -0.0142399          
0.00547661          0.0400365           -0.0226925          -0.014191           
0.00548456          0.04006             -0.0226891          -0.0141852          
0.00548079          0.0399595           -0.0226078          -0.0141484          
0.00548651          0.0399573           -0.0225884          -0.014136           
0.00549043          0.0399366           -0.0225572          -0.0141191          
0.00549377          0.0399109           -0.0225233          -0.0141011          
0.00549727          0.0398869           -0.0224904          -0.0140834          
0.00550473          0.0399048           -0.0224837          -0.0140762          
0.00551117          0.0399122           -0.0224706          -0.0140666          
0.00565207          0.0413114           -0.0233273          -0.0144017          
0.00566003          0.0413306           -0.0233201          -0.0143941          
0.00566165          0.0412832           -0.0232719          -0.0143703          
0.00566984          0.0413063           -0.0232671          -0.0143639          
0.00568377          0.0413875           -0.0232983          -0.0143713          
0.00569961          0.0414891           -0.0233421          -0.0143837          
0.00570426          0.0414738           -0.0233135          -0.0143678          
0.00578523          0.0422558           -0.0237737          -0.0145445          
0.0057892           0.0422302           -0.0237381          -0.0145256          
0.00579073          0.0421797           -0.0236877          -0.0145009          
0.00579801          0.0421905           -0.0236748          -0.014491           
0.00582435          0.0424009           -0.0237842          -0.0145289          
0.00583606          0.0424569           -0.0237986          -0.0145296          
0.00584211          0.0424542           -0.0237775          -0.0145165          
0.00585483          0.042521            -0.0237983          -0.01452            
0.00584363          0.042337            -0.0236678          -0.0144637          
0.00584913          0.042328            -0.023643           -0.0144491          
0.0059135           0.0429317           -0.0239897          -0.01458            
0.00592752          0.0430119           -0.024018           -0.0145863          
0.00595655          0.0432483           -0.0241402          -0.0146295          
0.00596434          0.0432616           -0.0241281          -0.0146198          
0.00597068          0.0432595           -0.0241068          -0.0146066          
0.00598406          0.0433299           -0.0241288          -0.0146103          
0.00599557          0.0433813           -0.0241394          -0.0146095          
0.00600623          0.0434251           -0.0241453          -0.0146071          
0.00601559          0.0434541           -0.0241425          -0.0146011          
0.006034            0.0435771           -0.0241955          -0.0146169          
0.00604183          0.0435895           -0.0241827          -0.0146069          
0.00605058          0.0436108           -0.0241752          -0.014599           
0.00605794          0.0436189           -0.02416            -0.0145881          
0.00605886          0.0435591           -0.0241043          -0.0145614          
0.00606584          0.0435641           -0.0240874          -0.0145499          
0.00607422          0.043583            -0.0240786          -0.0145416          
0.00608035          0.0435779           -0.0240558          -0.0145277          
0.0060912           0.0436219           -0.0240619          -0.0145254          
0.00607059          0.0433421           -0.0238772          -0.0144481          
0.00607029          0.0432717           -0.0238164          -0.0144192          
0.00607819          0.0432858           -0.0238053          -0.01441            
0.00608383          0.0432763           -0.0237804          -0.0143953          
0.00610664          0.0434426           -0.0238584          -0.0144214          
0.00611731          0.0434838           -0.0238627          -0.0144183          
0.00612414          0.0434867           -0.0238451          -0.0144066          
0.00613125          0.0434932           -0.0238292          -0.0143957          
0.00613563          0.0434713           -0.0237972          -0.0143783          
0.00611888          0.0432363           -0.0236414          -0.0143123          
0.00612427          0.0432249           -0.0236157          -0.0142974          
