68
e_L                 onsite              nnhop               ospair              nnJastrow           
(1.05721,0)         (0.241602,0)        (-0.811699,0)       (0.269564,0)        (0.29,0)            
(1.04028,0)         (0.63525,0)         (-1.19539,0)        (0.104746,0)        (0.5,0)             
(1.04185,0)         (0.481758,0)        (-1.10811,0)        (0.209111,0)        (0.48,0)            
(1.05481,0)         (0.261578,0)        (-0.861382,0)       (0.280638,0)        (0.32,0)            
(1.04753,0)         (0.501737,0)        (-1.03066,0)        (0.138393,0)        (0.41,0)            
(1.05478,0)         (0.286161,0)        (-0.865966,0)       (0.257879,0)        (0.32,0)            
(1.04354,0)         (0.614598,0)        (-1.14959,0)        (0.096878,0)        (0.46,0)            
(1.04424,0)         (0.435936,0)        (-1.04438,0)        (0.216036,0)        (0.45,0)            
(1.05561,0)         (0.271217,0)        (-0.848944,0)       (0.262556,0)        (0.31,0)            
(1.04427,0)         (0.399473,0)        (-1.03605,0)        (0.248807,0)        (0.45,0)            
(1.05881,0)         (0.219668,0)        (-0.747202,0)       (0.251007,0)        (0.27,0)            
(1.04752,0)         (0.488484,0)        (-1.01874,0)        (0.144584,0)        (0.41,0)            
(1.04677,0)         (0.458709,0)        (-1.05806,0)        (0.201019,0)        (0.42,0)            
(1.05321,0)         (0.304555,0)        (-0.909266,0)       (0.266501,0)        (0.34,0)            
(1.05563,0)         (0.333252,0)        (-0.874516,0)       (0.214133,0)        (0.31,0)            
(1.04186,0)         (0.566839,0)        (-1.13201,0)        (0.135514,0)        (0.48,0)            
(1.05158,0)         (0.40416,0)         (-0.941631,0)       (0.183157,0)        (0.36,0)            
(1.05557,0)         (0.268005,0)        (-0.823905,0)       (0.249805,0)        (0.31,0)            
(1.04432,0)         (0.561021,0)        (-1.10452,0)        (0.123908,0)        (0.45,0)            
(1.05482,0)         (0.262649,0)        (-0.869728,0)       (0.284889,0)        (0.32,0)            
(1.04594,0)         (0.495821,0)        (-1.06618,0)        (0.167428,0)        (0.43,0)            
(1.05722,0)         (0.180473,0)        (-0.796394,0)       (0.323646,0)        (0.29,0)            
(1.04916,0)         (0.508613,0)        (-1.00478,0)        (0.114548,0)        (0.39,0)            
(1.0403,0)          (0.624084,0)        (-1.2008,0)         (0.119906,0)        (0.5,0)             
(1.04186,0)         (0.50582,0)         (-1.11543,0)        (0.188658,0)        (0.48,0)            
(1.04106,0)         (0.557255,0)        (-1.14381,0)        (0.153127,0)        (0.49,0)            
(1.05402,0)         (0.364047,0)        (-0.918828,0)       (0.210436,0)        (0.33,0)            
(1.05478,0)         (0.319386,0)        (-0.852928,0)       (0.214744,0)        (0.32,0)            
(1.04672,0)         (0.432259,0)        (-1.03358,0)        (0.21293,0)         (0.42,0)            
(1.05077,0)         (0.443468,0)        (-0.9658,0)         (0.157598,0)        (0.37,0)            
(1.04994,0)         (0.397338,0)        (-0.966877,0)       (0.206534,0)        (0.38,0)            
(1.0451,0)          (0.497459,0)        (-1.07192,0)        (0.169411,0)        (0.44,0)            
(1.04594,0)         (0.556841,0)        (-1.08276,0)        (0.114285,0)        (0.43,0)            
(1.04593,0)         (0.473708,0)        (-1.07444,0)        (0.195872,0)        (0.43,0)            
(1.04432,0)         (0.561021,0)        (-1.10452,0)        (0.123908,0)        (0.45,0)            
(1.04991,0)         (0.297577,0)        (-0.92352,0)        (0.282969,0)        (0.38,0)            
(1.04431,0)         (0.561076,0)        (-1.10388,0)        (0.123439,0)        (0.45,0)            
(1.04996,0)         (0.375115,0)        (-0.976423,0)       (0.235917,0)        (0.38,0)            
(1.04833,0)         (0.473595,0)        (-1.00108,0)        (0.148792,0)        (0.4,0)             
(1.0532,0)          (0.423327,0)        (-0.918038,0)       (0.147932,0)        (0.34,0)            
(1.05317,0)         (0.300218,0)        (-0.876521,0)       (0.249969,0)        (0.34,0)            
(1.054,0)           (0.310818,0)        (-0.873711,0)       (0.237076,0)        (0.33,0)            
(1.04671,0)         (0.455607,0)        (-1.03174,0)        (0.187329,0)        (0.42,0)            
(1.0532,0)          (0.398909,0)        (-0.911532,0)       (0.169283,0)        (0.34,0)            
(1.04512,0)         (0.47411,0)         (-1.07376,0)        (0.195012,0)        (0.44,0)            
(1.04431,0)         (0.43816,0)         (-1.06346,0)        (0.225985,0)        (0.45,0)            
(1.04029,0)         (0.647432,0)        (-1.19896,0)        (0.0943046,0)       (0.5,0)             
(1.04912,0)         (0.385613,0)        (-0.961981,0)       (0.215646,0)        (0.39,0)            
(1.05084,0)         (0.460947,0)        (-1.01174,0)        (0.168879,0)        (0.37,0)            
(1.05643,0)         (0.306235,0)        (-0.85264,0)        (0.228312,0)        (0.3,0)             
(1.04999,0)         (0.459264,0)        (-0.993729,0)       (0.159049,0)        (0.38,0)            
(1.04671,0)         (0.503319,0)        (-1.03705,0)        (0.140845,0)        (0.42,0)            
(1.04273,0)         (0.651655,0)        (-1.15835,0)        (0.0637566,0)       (0.47,0)            
(1.04673,0)         (0.50546,0)         (-1.05374,0)        (0.149346,0)        (0.42,0)            
(1.04025,0)         (0.548796,0)        (-1.16331,0)        (0.174521,0)        (0.5,0)             
(1.04674,0)         (0.540935,0)        (-1.05611,0)        (0.113773,0)        (0.42,0)            
(1.04837,0)         (0.524518,0)        (-1.03143,0)        (0.115059,0)        (0.4,0)             
(1.04993,0)         (0.298593,0)        (-0.932507,0)       (0.287688,0)        (0.38,0)            
(1.03946,0)         (0.636832,0)        (-1.20177,0)        (0.107198,0)        (0.51,0)            
(1.04189,0)         (0.555618,0)        (-1.13807,0)        (0.151144,0)        (0.48,0)            
(1.04836,0)         (0.487918,0)        (-1.02135,0)        (0.146852,0)        (0.4,0)             
(1.04673,0)         (0.421147,0)        (-1.03835,0)        (0.227622,0)        (0.42,0)            
(1.05246,0)         (0.407106,0)        (-0.969099,0)       (0.197748,0)        (0.35,0)            
(1.04912,0)         (0.384488,0)        (-0.954275,0)       (0.211864,0)        (0.39,0)            
(1.03944,0)         (0.514849,0)        (-1.16796,0)        (0.213015,0)        (0.51,0)            
(1.04108,0)         (0.608233,0)        (-1.17351,0)        (0.118925,0)        (0.49,0)            
(1.03948,0)         (0.650085,0)        (-1.21369,0)        (0.101007,0)        (0.51,0)            
(1.04914,0)         (0.336667,0)        (-0.95025,0)        (0.259287,0)        (0.39,0)            
(1.04668,0)         (0.382515,0)        (-1.0103,0)         (0.249975,0)        (0.42,0)            
(1.05479,0)         (0.213976,0)        (-0.854795,0)       (0.326183,0)        (0.32,0)            
(1.06124,0)         (0.0708785,0)       (-0.701867,0)       (0.377443,0)        (0.24,0)            
(1.04351,0)         (0.564799,0)        (-1.12695,0)        (0.134392,0)        (0.46,0)            
(1.05073,0)         (0.392544,0)        (-0.935455,0)       (0.191331,0)        (0.37,0)            
(1.03621,0)         (0.681849,0)        (-1.25472,0)        (0.0941832,0)       (0.55,0)            
