83
e_L                 onsite              nnhop               ospair              ophop               nnJastrow           nnnJastrow          
(0.850668,0)        (0.181989,0)        (-0.209112,0)       (0.768102,0)        (-0.322471,0)       (-0.02,0)           (0.29,0)            
(0.953873,0)        (0.15327,0)         (-0.177481,0)       (0.806893,0)        (-0.38934,0)        (-0.04,0)           (0.22,0)            
(0.771296,0)        (0.143082,0)        (-0.248213,0)       (1.02412,0)         (-0.392286,0)       (-0.07,0)           (0.4,0)             
(0.878704,0)        (0.203479,0)        (-0.223384,0)       (0.791925,0)        (-0.332265,0)       (-0.01,0)           (0.29,0)            
(0.952122,0)        (0.0861037,0)       (-0.183606,0)       (0.908669,0)        (-0.383783,0)       (-0.05,0)           (0.24,0)            
(0.803185,0)        (0.140682,0)        (-0.249237,0)       (0.880832,0)        (-0.27957,0)        (-0.01,0)           (0.36,0)            
(0.850317,0)        (0.076215,0)        (-0.155757,0)       (0.948258,0)        (-0.462643,0)       (-0.12,0)           (0.28,0)            
(0.78724,0)         (0.141882,0)        (-0.248725,0)       (0.952476,0)        (-0.335928,0)       (-0.04,0)           (0.38,0)            
(0.728716,0)        (0.129997,0)        (-0.245239,0)       (0.96658,0)         (-0.341715,0)       (-0.06,0)           (0.41,0)            
(0.937928,0)        (0.124334,0)        (-0.174631,0)       (0.894128,0)        (-0.431338,0)       (-0.07,0)           (0.24,0)            
(0.731167,0)        (0.045861,0)        (-0.182197,0)       (1.01229,0)         (-0.423411,0)       (-0.13,0)           (0.37,0)            
(0.90604,0)         (0.0893674,0)       (-0.204574,0)       (0.976726,0)        (-0.393901,0)       (-0.06,0)           (0.29,0)            
(0.950721,0)        (0.101806,0)        (-0.207441,0)       (0.922159,0)        (-0.359486,0)       (-0.03,0)           (0.26,0)            
(0.835423,0)        (0.0547924,0)       (-0.187327,0)       (0.895364,0)        (-0.333536,0)       (-0.06,0)           (0.3,0)             
(0.851368,0)        (0.144002,0)        (-0.194855,0)       (0.776948,0)        (-0.320259,0)       (-0.03,0)           (0.28,0)            
(0.850317,0)        (0.159394,0)        (-0.196079,0)       (0.825206,0)        (-0.369932,0)       (-0.05,0)           (0.29,0)            
(0.818429,0)        (0.124427,0)        (-0.226022,0)       (0.907804,0)        (-0.332495,0)       (-0.04,0)           (0.34,0)            
(0.748862,0)        (0.0587853,0)       (-0.138602,0)       (0.946335,0)        (-0.479681,0)       (-0.16,0)           (0.32,0)            
(0.726965,0)        (0.236418,0)        (-0.298701,0)       (0.898531,0)        (-0.286529,0)       (0,0)               (0.44,0)            
(0.809488,0)        (0.10016,0)         (-0.144319,0)       (0.804533,0)        (-0.403269,0)       (-0.1,0)            (0.27,0)            
(0.715923,0)        (0.0621159,0)       (-0.205413,0)       (0.985321,0)        (-0.370486,0)       (-0.1,0)            (0.39,0)            
(0.865211,0)        (0.203722,0)        (-0.200153,0)       (0.786229,0)        (-0.377608,0)       (-0.04,0)           (0.28,0)            
(0.952472,0)        (-0.0046159,0)      (-0.153978,0)       (0.990209,0)        (-0.414672,0)       (-0.09,0)           (0.23,0)            
(0.921284,0)        (0.126155,0)        (-0.219342,0)       (0.896237,0)        (-0.339755,0)       (-0.02,0)           (0.28,0)            
(0.875903,0)        (0.234882,0)        (-0.271053,0)       (0.818906,0)        (-0.283671,0)       (0.03,0)            (0.33,0)            
(0.924085,0)        (0.155024,0)        (-0.17635,0)        (0.838074,0)        (-0.41707,0)        (-0.06,0)           (0.24,0)            
(0.848916,0)        (0.0919169,0)       (-0.179592,0)       (0.961749,0)        (-0.438346,0)       (-0.1,0)            (0.3,0)             
(0.759904,0)        (0.172815,0)        (-0.227213,0)       (0.890727,0)        (-0.367003,0)       (-0.06,0)           (0.37,0)            
(0.729766,0)        (0.0916994,0)       (-0.208371,0)       (1.01019,0)         (-0.413474,0)       (-0.11,0)           (0.39,0)            
(1.06707,0)         (0.133427,0)        (-0.226331,0)       (0.900697,0)        (-0.335763,0)       (0.02,0)            (0.21,0)            
(0.74431,0)         (0.196611,0)        (-0.239734,0)       (0.905267,0)        (-0.3759,0)         (-0.06,0)           (0.39,0)            
(0.835423,0)        (0.0318869,0)       (-0.151683,0)       (0.987235,0)        (-0.454967,0)       (-0.13,0)           (0.29,0)            
(0.861709,0)        (0.129661,0)        (-0.217079,0)       (0.958599,0)        (-0.395215,0)       (-0.06,0)           (0.32,0)            
(0.875903,0)        (0.265019,0)        (-0.273392,0)       (0.803315,0)        (-0.298031,0)       (0.03,0)            (0.33,0)            
(0.78759,0)         (0.141572,0)        (-0.226113,0)       (0.987243,0)        (-0.409898,0)       (-0.08,0)           (0.37,0)            
(0.643206,0)        (0.118598,0)        (-0.19529,0)        (0.969293,0)        (-0.438187,0)       (-0.14,0)           (0.42,0)            
(0.853469,0)        (0.180722,0)        (-0.163781,0)       (0.72553,0)         (-0.385426,0)       (-0.06,0)           (0.25,0)            
(0.845415,0)        (0.21435,0)         (-0.2795,0)         (0.872423,0)        (-0.284891,0)       (0.02,0)            (0.36,0)            
(0.894298,0)        (0.270092,0)        (-0.217879,0)       (0.730612,0)        (-0.36645,0)        (-0.01,0)           (0.27,0)            
(0.82228,0)         (0.084862,0)        (-0.143823,0)       (0.908845,0)        (-0.467209,0)       (-0.13,0)           (0.28,0)            
(0.861709,0)        (0.0693882,0)       (-0.212401,0)       (0.989781,0)        (-0.366494,0)       (-0.06,0)           (0.32,0)            
(0.86416,0)         (0.188977,0)        (-0.199037,0)       (0.850078,0)        (-0.412921,0)       (-0.06,0)           (0.29,0)            
(0.719775,0)        (-0.0377218,0)      (-0.118537,0)       (1.01754,0)         (-0.476478,0)       (-0.19,0)           (0.33,0)            
(0.74361,0)         (0.114052,0)        (-0.244635,0)       (0.958785,0)        (-0.32067,0)        (-0.05,0)           (0.4,0)             
(0.892547,0)        (0.172789,0)        (-0.221665,0)       (0.847978,0)        (-0.346533,0)       (-0.02,0)           (0.29,0)            
(0.979458,0)        (0.115444,0)        (-0.209796,0)       (0.939236,0)        (-0.381429,0)       (-0.03,0)           (0.25,0)            
(1.06233,0)         (0.0620541,0)       (-0.0731237,0)      (0.756954,0)        (-0.479429,0)       (-0.1,0)            (0.08,0)            
(0.874852,0)        (0.220138,0)        (-0.269938,0)       (0.882755,0)        (-0.318983,0)       (0.01,0)            (0.34,0)            
(0.980859,0)        (0.152784,0)        (-0.223944,0)       (0.818284,0)        (-0.298655,0)       (0.02,0)            (0.24,0)            
(0.861359,0)        (0.0998347,0)       (-0.237352,0)       (0.939423,0)        (-0.306884,0)       (-0.02,0)           (0.33,0)            
(0.922684,0)        (0.0574105,0)       (-0.157524,0)       (0.990208,0)        (-0.471123,0)       (-0.11,0)           (0.25,0)            
(0.751314,0)        (0.118101,0)        (-0.12056,0)        (0.837814,0)        (-0.497387,0)       (-0.16,0)           (0.29,0)            
(0.82123,0)         (0.093023,0)        (-0.178352,0)       (0.880823,0)        (-0.38109,0)        (-0.08,0)           (0.3,0)             
(0.997153,0)        (-0.0524508,0)      (-0.152168,0)       (0.966823,0)        (-0.351537,0)       (-0.06,0)           (0.2,0)             
(0.817728,0)        (0.162414,0)        (-0.240278,0)       (0.898959,0)        (-0.334707,0)       (-0.03,0)           (0.35,0)            
(0.82158,0)         (0.145755,0)        (-0.193724,0)       (0.808129,0)        (-0.347989,0)       (-0.05,0)           (0.3,0)             
(0.894298,0)        (0.239956,0)        (-0.21554,0)        (0.746203,0)        (-0.35209,0)        (-0.01,0)           (0.27,0)            
(1.08021,0)         (0.110588,0)        (-0.236529,0)       (0.963496,0)        (-0.337882,0)       (0.02,0)            (0.22,0)            
(0.719425,0)        (0.113271,0)        (-0.152842,0)       (0.904822,0)        (-0.47431,0)        (-0.15,0)           (0.34,0)            
(0.912343,0)        (0.192297,0)        (-0.144655,0)       (0.746193,0)        (-0.45361,0)        (-0.08,0)           (0.21,0)            
(0.849617,0)        (0.197381,0)        (-0.210335,0)       (0.81636,0)         (-0.372144,0)       (-0.04,0)           (0.3,0)             
(0.818428,0)        (0.0713847,0)       (-0.188039,0)       (1.01527,0)         (-0.439566,0)       (-0.11,0)           (0.33,0)            
(0.911643,0)        (0.170011,0)        (-0.154234,0)       (0.76853,0)         (-0.427101,0)       (-0.07,0)           (0.22,0)            
(0.819829,0)        (0.138861,0)        (-0.204526,0)       (0.878723,0)        (-0.371153,0)       (-0.06,0)           (0.32,0)            
(0.816327,0)        (0.14798,0)         (-0.261774,0)       (0.928041,0)        (-0.296049,0)       (-0.01,0)           (0.37,0)            
(0.705582,0)        (-0.0296278,0)      (-0.107223,0)       (1.01859,0)         (-0.509672,0)       (-0.21,0)           (0.33,0)            
(0.995753,0)        (0.287522,0)        (-0.235034,0)       (0.732535,0)        (-0.349412,0)       (0.03,0)            (0.23,0)            
(0.921985,0)        (0.322028,0)        (-0.257101,0)       (0.704076,0)        (-0.316635,0)       (0.04,0)            (0.28,0)            
(0.965265,0)        (0.146444,0)        (-0.234126,0)       (0.848415,0)        (-0.293191,0)       (0.02,0)            (0.26,0)            
(0.980509,0)        (0.243504,0)        (-0.253572,0)       (0.736744,0)        (-0.267766,0)       (0.06,0)            (0.25,0)            
(0.955973,0)        (0.0164024,0)       (-0.0990686,0)      (0.9253,0)          (-0.504137,0)       (-0.14,0)           (0.18,0)            
(0.837174,0)        (-0.0214925,0)      (-0.136204,0)       (0.947823,0)        (-0.403083,0)       (-0.12,0)           (0.27,0)            
(0.932675,0)        (0.156695,0)        (-0.24502,0)        (0.998449,0)        (-0.393758,0)       (-0.03,0)           (0.31,0)            
(0.83017,0)         (0.00397486,0)      (-0.217394,0)       (1.12274,0)         (-0.388667,0)       (-0.09,0)           (0.36,0)            
(0.876603,0)        (0.287305,0)        (-0.263813,0)       (0.780979,0)        (-0.32454,0)        (0.02,0)            (0.32,0)            
(0.788641,0)        (0.012865,0)        (-0.18223,0)        (1.07763,0)         (-0.438576,0)       (-0.13,0)           (0.35,0)            
(0.803535,0)        (0.170508,0)        (-0.228964,0)       (0.900009,0)        (-0.367901,0)       (-0.05,0)           (0.35,0)            
(0.704531,0)        (0.0990792,0)       (-0.151107,0)       (0.928208,0)        (-0.480995,0)       (-0.16,0)           (0.35,0)            
(0.862759,0)        (0.204679,0)        (-0.222872,0)       (0.863568,0)        (-0.388623,0)       (-0.04,0)           (0.31,0)            
(0.894648,0)        (0.149236,0)        (-0.185912,0)       (0.827742,0)        (-0.382979,0)       (-0.05,0)           (0.26,0)            
(0.743259,0)        (0.0914564,0)       (-0.231602,0)       (1.01589,0)         (-0.368131,0)       (-0.08,0)           (0.4,0)             
(0.791442,0)        (0.124913,0)        (-0.179559,0)       (0.896413,0)        (-0.423181,0)       (-0.1,0)            (0.32,0)            
(0.851368,0)        (0.113865,0)        (-0.192517,0)       (0.792539,0)        (-0.305899,0)       (-0.03,0)           (0.28,0)            
(0.761305,0)        (0.157113,0)        (-0.203378,0)       (0.877236,0)        (-0.391301,0)       (-0.08,0)           (0.35,0)            
(0.773047,0)        (0.119839,0)        (-0.235073,0)       (0.969117,0)        (-0.354761,0)       (-0.06,0)           (0.38,0)            
(0.834723,0)        (0.153053,0)        (-0.206261,0)       (0.855337,0)        (-0.364468,0)       (-0.05,0)           (0.31,0)            
(0.819829,0)        (0.168998,0)        (-0.206864,0)       (0.863132,0)        (-0.385514,0)       (-0.06,0)           (0.32,0)            
(0.716273,0)        (0.0316694,0)       (-0.180462,0)       (1.03568,0)         (-0.430095,0)       (-0.14,0)           (0.38,0)            
(0.794594,0)        (0.0859681,0)       (-0.142584,0)       (0.827919,0)        (-0.409954,0)       (-0.11,0)           (0.28,0)            
(0.791092,0)        (0.125223,0)        (-0.202171,0)       (0.861646,0)        (-0.34921,0)        (-0.06,0)           (0.33,0)            
(0.879404,0)        (0.165491,0)        (-0.209128,0)       (0.80077,0)         (-0.330054,0)       (-0.02,0)           (0.28,0)            
(0.731868,0)        (0.121189,0)        (-0.210602,0)       (0.882495,0)        (-0.342849,0)       (-0.07,0)           (0.37,0)            
(0.763406,0)        (0.0732869,0)       (-0.162948,0)       (0.888182,0)        (-0.399026,0)       (-0.11,0)           (0.32,0)            
(0.789691,0)        (-0.00252693,0)     (-0.181006,0)       (1.02937,0)         (-0.388903,0)       (-0.11,0)           (0.34,0)            
(0.704181,0)        (0.0993892,0)       (-0.173718,0)       (0.89344,0)         (-0.407025,0)       (-0.12,0)           (0.36,0)            
(0.925486,0)        (0.282774,0)        (-0.197514,0)       (0.670349,0)        (-0.377378,0)       (-0.01,0)           (0.23,0)            
(0.848916,0)        (0.00150727,0)      (-0.172575,0)       (1.00852,0)         (-0.395264,0)       (-0.1,0)            (0.3,0)             
(0.804234,0)        (-0.0941095,0)      (-0.129387,0)       (1.18614,0)         (-0.52239,0)        (-0.2,0)            (0.32,0)            
(0.789342,0)        (0.291917,0)        (-0.260311,0)       (0.762415,0)        (-0.322745,0)       (0,0)               (0.36,0)            
(0.98226,0)         (0.227492,0)        (-0.207125,0)       (0.758021,0)        (-0.366034,0)       (0,0)               (0.22,0)            
(0.701029,0)        (0.0360733,0)       (-0.201871,0)       (0.895164,0)        (-0.283156,0)       (-0.11,0)           (0.4,0)             
(0.791793,0)        (0.177645,0)        (-0.194931,0)       (0.823719,0)        (-0.39008,0)        (-0.07,0)           (0.32,0)            
(0.725914,0)        (0.0480855,0)       (-0.250248,0)       (1.1322,0)          (-0.37147,0)        (-0.09,0)           (0.44,0)            
(0.866962,0)        (0.0973002,0)       (-0.14669,0)        (0.854278,0)        (-0.432794,0)       (-0.1,0)            (0.25,0)            
(0.759904,0)        (0.112542,0)        (-0.222536,0)       (0.921909,0)        (-0.338282,0)       (-0.06,0)           (0.37,0)            
(0.908141,0)        (0.209266,0)        (-0.213821,0)       (0.802256,0)        (-0.366357,0)       (-0.02,0)           (0.27,0)            
(0.937928,0)        (0.0339246,0)       (-0.167615,0)       (0.9409,0)          (-0.388256,0)       (-0.07,0)           (0.24,0)            
(0.760254,0)        (0.021822,0)        (-0.192908,0)       (1.00345,0)         (-0.369171,0)       (-0.1,0)            (0.36,0)            
(0.832972,0)        (0.229338,0)        (-0.257385,0)       (0.802879,0)        (-0.294922,0)       (0.01,0)            (0.34,0)            
(0.835073,0)        (0.00206032,0)      (-0.171956,0)       (0.968059,0)        (-0.366637,0)       (-0.09,0)           (0.3,0)             
(0.777949,0)        (0.0648829,0)       (-0.151651,0)       (0.921899,0)        (-0.439802,0)       (-0.13,0)           (0.31,0)            
(0.847166,0)        (0.281517,0)        (-0.273376,0)       (0.770647,0)        (-0.290449,0)       (0.03,0)            (0.34,0)            
(0.911993,0)        (0.192607,0)        (-0.167267,0)       (0.711426,0)        (-0.379639,0)       (-0.04,0)           (0.22,0)            
(0.904289,0)        (0.165652,0)        (-0.255698,0)       (0.924268,0)        (-0.324354,0)       (0,0)               (0.32,0)            
(0.746761,0)        (0.0522016,0)       (-0.172015,0)       (0.982162,0)        (-0.428875,0)       (-0.13,0)           (0.35,0)            
(0.961762,0)        (0.132656,0)        (-0.25573,0)        (0.989604,0)        (-0.339519,0)       (0,0)               (0.3,0)             
(0.86311,0)         (0.227275,0)        (-0.235905,0)       (0.806465,0)        (-0.341162,0)       (-0.01,0)           (0.31,0)            
(0.979808,0)        (0.054861,0)        (-0.182506,0)       (1.00519,0)         (-0.426678,0)       (-0.07,0)           (0.24,0)            
(0.904639,0)        (0.278657,0)        (-0.275747,0)       (0.820392,0)        (-0.319974,0)       (0.03,0)            (0.32,0)            
(0.824031,0)        (0.0314826,0)       (-0.128344,0)       (0.869433,0)        (-0.415325,0)       (-0.12,0)           (0.26,0)            
(0.806336,0)        (0.169241,0)        (-0.183633,0)       (0.857437,0)        (-0.430856,0)       (-0.09,0)           (0.31,0)            
(0.94073,0)         (0.259288,0)        (-0.207605,0)       (0.621041,0)        (-0.294511,0)       (0.03,0)            (0.22,0)            
(0.788991,0)        (0.12587,0)         (-0.202279,0)       (0.973753,0)        (-0.434196,0)       (-0.1,0)            (0.35,0)            
(0.924786,0)        (0.0868998,0)       (-0.159755,0)       (0.86251,0)         (-0.400498,0)       (-0.07,0)           (0.23,0)            
(0.997153,0)        (0.128368,0)        (-0.1662,0)         (0.873278,0)        (-0.437699,0)       (-0.06,0)           (0.2,0)             
(0.90534,0)         (0.270807,0)        (-0.263829,0)       (0.813647,0)        (-0.332123,0)       (0.02,0)            (0.31,0)            
(0.965264,0)        (0.00299198,0)      (-0.189127,0)       (1.00265,0)         (-0.357181,0)       (-0.05,0)           (0.25,0)            
(0.90639,0)         (0.285551,0)        (-0.264945,0)       (0.749798,0)        (-0.29681,0)        (0.04,0)            (0.3,0)             
(0.763406,0)        (0.0130138,0)       (-0.158271,0)       (0.919364,0)        (-0.370305,0)       (-0.11,0)           (0.32,0)            
(0.921284,0)        (0.269606,0)        (-0.264341,0)       (0.742003,0)        (-0.275765,0)       (0.05,0)            (0.29,0)            
(0.792143,0)        (0.0567889,0)       (-0.162965,0)       (0.92085,0)         (-0.406608,0)       (-0.11,0)           (0.31,0)            
(0.818078,0)        (0.0415581,0)       (-0.208312,0)       (0.99609,0)         (-0.351236,0)       (-0.07,0)           (0.34,0)            
(0.911993,0)        (-0.0713908,0)      (-0.112913,0)       (0.928024,0)        (-0.386187,0)       (-0.11,0)           (0.21,0)            
(0.880805,0)        (0.179926,0)        (-0.187632,0)       (0.771689,0)        (-0.368712,0)       (-0.04,0)           (0.26,0)            
(0.907791,0)        (0.126398,0)        (-0.196111,0)       (0.890541,0)        (-0.385097,0)       (-0.05,0)           (0.27,0)            
(1.00714,0)         (0.16738,0)         (-0.249018,0)       (0.912701,0)        (-0.331613,0)       (0.02,0)            (0.26,0)            
(0.835774,0)        (0.228071,0)        (-0.212054,0)       (0.760307,0)        (-0.357877,0)       (-0.03,0)           (0.3,0)             
(0.879755,0)        (0.0374041,0)       (-0.210467,0)       (0.821621,0)        (-0.21079,0)        (0.01,0)            (0.28,0)            
(0.86346,0)         (0.196828,0)        (-0.210954,0)       (0.856823,0)        (-0.400772,0)       (-0.05,0)           (0.3,0)             
(0.775498,0)        (0.209292,0)        (-0.219369,0)       (0.845005,0)        (-0.386828,0)       (-0.06,0)           (0.35,0)            
(0.818078,0)        (0.131968,0)        (-0.215328,0)       (0.949317,0)        (-0.394317,0)       (-0.07,0)           (0.34,0)            
(0.891496,0)        (0.127908,0)        (-0.21821,0)        (0.927418,0)        (-0.367485,0)       (-0.04,0)           (0.3,0)             
(0.688587,0)        (0.153322,0)        (-0.188578,0)       (0.89239,0)         (-0.430282,0)       (-0.12,0)           (0.38,0)            
(0.820529,0)        (-0.0425778,0)      (-0.14527,0)        (1.0418,0)          (-0.432931,0)       (-0.14,0)           (0.3,0)             
(0.919183,0)        (0.232886,0)        (-0.295416,0)       (0.793421,0)        (-0.210598,0)       (0.08,0)            (0.32,0)            
(0.834373,0)        (0.183499,0)        (-0.231211,0)       (0.804979,0)        (-0.304859,0)       (-0.01,0)           (0.32,0)            
(0.86311,0)         (0.197138,0)        (-0.233566,0)       (0.822056,0)        (-0.326801,0)       (-0.01,0)           (0.31,0)            
(0.937228,0)        (0.185227,0)        (-0.224531,0)       (0.793411,0)        (-0.312118,0)       (0.01,0)            (0.26,0)            
(0.946519,0)        (0.148911,0)        (-0.278945,0)       (0.962632,0)        (-0.286594,0)       (0.03,0)            (0.32,0)            
(0.759554,0)        (0.173125,0)        (-0.249825,0)       (0.85596,0)         (-0.293033,0)       (-0.02,0)           (0.38,0)            
(0.854169,0)        (0.172871,0)        (-0.151863,0)       (0.718785,0)        (-0.397575,0)       (-0.07,0)           (0.24,0)            
(0.908841,0)        (0.0881001,0)       (-0.159243,0)       (0.934154,0)        (-0.456856,0)       (-0.1,0)            (0.25,0)            
(0.705932,0)        (0.0532408,0)       (-0.124933,0)       (0.930308,0)        (-0.490932,0)       (-0.18,0)           (0.33,0)            
(0.848916,0)        (0.235369,0)        (-0.224591,0)       (0.807515,0)        (-0.374356,0)       (-0.03,0)           (0.31,0)            
(0.848216,0)        (0.0696313,0)       (-0.18917,0)        (0.984085,0)        (-0.411836,0)       (-0.09,0)           (0.31,0)            
(0.720125,0)        (0.0752833,0)       (-0.138586,0)       (0.913667,0)        (-0.472099,0)       (-0.16,0)           (0.33,0)            
