2
e_L                 onsite              nnhop               ospair              nnJastrow           
(0.948297,0)        (0.00529801,0)      (-0.591744,0)       (0.549801,0)        (-0.02,0)           
(0.849614,0)        (-0.100834,0)       (-0.481596,0)       (0.554808,0)        (-0.13,0)           
(0.910446,0)        (-0.187352,0)       (-0.457654,0)       (0.620674,0)        (-0.13,0)           
(0.916143,0)        (0.0125138,0)       (-0.563475,0)       (0.51591,0)         (-0.05,0)           
(0.861222,0)        (-0.17958,0)        (-0.455545,0)       (0.61076,0)         (-0.16,0)           
(1.01135,0)         (-0.0784983,0)      (-0.579448,0)       (0.623815,0)        (0,0)               
(0.936193,0)        (-0.195218,0)       (-0.473207,0)       (0.643297,0)        (-0.1,0)            
(0.874296,0)        (-0.120742,0)       (-0.508677,0)       (0.600542,0)        (-0.1,0)            
(0.915908,0)        (-0.184198,0)       (-0.449328,0)       (0.609642,0)        (-0.1,0)            
(0.961893,0)        (-0.0923564,0)      (-0.482365,0)       (0.546875,0)        (-0.08,0)           
(1.00268,0)         (-0.171236,0)       (-0.526778,0)       (0.669077,0)        (-0.03,0)           
(0.908766,0)        (-0.0215397,0)      (-0.59699,0)        (0.582123,0)        (-0.03,0)           
(0.963098,0)        (-0.0373225,0)      (-0.531108,0)       (0.536422,0)        (-0.05,0)           
(0.964397,0)        (-0.00365034,0)     (-0.614554,0)       (0.580338,0)        (0,0)               
(0.919075,0)        (-0.183981,0)       (-0.482015,0)       (0.640089,0)        (-0.11,0)           
(0.863539,0)        (-0.0981735,0)      (-0.51285,0)        (0.581416,0)        (-0.12,0)           
(0.92844,0)         (-0.293894,0)       (-0.351477,0)       (0.629826,0)        (-0.16,0)           
(1.04466,0)         (-0.0199992,0)      (-0.639109,0)       (0.620068,0)        (0.05,0)            
(0.873754,0)        (-0.413697,0)       (-0.332246,0)       (0.734094,0)        (-0.22,0)           
(0.988797,0)        (-0.134554,0)       (-0.518354,0)       (0.623723,0)        (-0.03,0)           
(0.871151,0)        (-0.0925129,0)      (-0.56883,0)        (0.628161,0)        (-0.09,0)           
(0.890819,0)        (0.0993331,0)       (-0.723257,0)       (0.57719,0)         (0.01,0)            
(0.885999,0)        (-0.195838,0)       (-0.520067,0)       (0.687897,0)        (-0.11,0)           
(0.907326,0)        (-0.148227,0)       (-0.447795,0)       (0.57148,0)         (-0.11,0)           
(0.94045,0)         (-0.247098,0)       (-0.416138,0)       (0.642718,0)        (-0.1,0)            
(0.900043,0)        (-0.0285612,0)      (-0.535187,0)       (0.531304,0)        (-0.07,0)           
(0.97071,0)         (-0.0816851,0)      (-0.58161,0)        (0.629097,0)        (-0.02,0)           
(0.902312,0)        (0.0885378,0)       (-0.57788,0)        (0.45181,0)         (-0.04,0)           
(1.02398,0)         (-0.259579,0)       (-0.510822,0)       (0.744299,0)        (-0.04,0)           
(0.865573,0)        (-0.177787,0)       (-0.441395,0)       (0.595653,0)        (-0.14,0)           
(0.898056,0)        (0.0153594,0)       (-0.621253,0)       (0.567216,0)        (-0.04,0)           
(0.930944,0)        (-0.130153,0)       (-0.491883,0)       (0.594393,0)        (-0.08,0)           
(0.929029,0)        (0.0640521,0)       (-0.541725,0)       (0.442885,0)        (-0.03,0)           
(0.88172,0)         (-0.0973693,0)      (-0.492513,0)       (0.561514,0)        (-0.11,0)           
(0.890256,0)        (-0.0726359,0)      (-0.482173,0)       (0.52656,0)         (-0.11,0)           
(0.912998,0)        (-0.109327,0)       (-0.607193,0)       (0.681322,0)        (-0.04,0)           
(0.97,0)            (0.192566,0)        (-0.682934,0)       (0.444171,0)        (0.06,0)            
(0.850819,0)        (-0.0207888,0)      (-0.533078,0)       (0.52139,0)         (-0.1,0)            
(0.950331,0)        (0.000719841,0)     (-0.528507,0)       (0.495142,0)        (-0.04,0)           
(0.893542,0)        (-0.0828844,0)      (-0.479551,0)       (0.534564,0)        (-0.09,0)           
(0.906544,0)        (-0.0242612,0)      (-0.585344,0)       (0.573974,0)        (-0.05,0)           
(0.908625,0)        (0.010503,0)        (-0.544937,0)       (0.500569,0)        (-0.06,0)           
(1.00707,0)         (-0.00504167,0)     (-0.549155,0)       (0.520397,0)        (0,0)               
(0.935483,0)        (-0.0460254,0)      (-0.560835,0)       (0.573198,0)        (-0.02,0)           
(0.909783,0)        (0.00118285,0)      (-0.568111,0)       (0.531828,0)        (-0.04,0)           
(0.945933,0)        (-0.0904391,0)      (-0.514348,0)       (0.574925,0)        (-0.07,0)           
(0.965508,0)        (0.0477337,0)       (-0.625855,0)       (0.538481,0)        (0.01,0)            
(0.975958,0)        (-0.0467032,0)      (-0.573891,0)       (0.58614,0)         (-0.04,0)           
(0.858196,0)        (-0.111794,0)       (-0.485867,0)       (0.570004,0)        (-0.12,0)           
(0.85347,0)         (-0.228233,0)       (-0.339293,0)       (0.551358,0)        (-0.22,0)           
(0.995251,0)        (-0.0945616,0)      (-0.553899,0)       (0.616243,0)        (-0.02,0)           
(0.930897,0)        (-0.169496,0)       (-0.469054,0)       (0.613139,0)        (-0.09,0)           
(0.982177,0)        (-0.203423,0)       (-0.495288,0)       (0.672392,0)        (-0.08,0)           
(0.964303,0)        (0.0177115,0)       (-0.579852,0)       (0.525969,0)        (-0.02,0)           
(0.945933,0)        (-0.140462,0)       (-0.50887,0)        (0.620856,0)        (-0.07,0)           
(0.965226,0)        (-0.0882741,0)      (-0.499835,0)       (0.559098,0)        (-0.05,0)           
(0.864697,0)        (-0.0574704,0)      (-0.541503,0)       (0.566744,0)        (-0.1,0)            
(0.934607,0)        (0.149326,0)        (-0.669159,0)       (0.475392,0)        (0.02,0)            
