16
e_L                 onsite              nnhop               ospair              nnJastrow           
(1.03571,0)         (0.264964,0)        (-0.869212,0)       (0.329245,0)        (0.3,0)             
(1.02212,0)         (0.442931,0)        (-1.0296,0)         (0.254311,0)        (0.35,0)            
(1.02433,0)         (0.517126,0)        (-1.11589,0)        (0.236651,0)        (0.4,0)             
(1.01824,0)         (0.493497,0)        (-1.12091,0)        (0.265003,0)        (0.4,0)             
(1.02441,0)         (0.320085,0)        (-0.928097,0)       (0.312474,0)        (0.31,0)            
(1.01875,0)         (0.357339,0)        (-0.951754,0)       (0.289853,0)        (0.29,0)            
(1.02295,0)         (0.308379,0)        (-0.938587,0)       (0.332115,0)        (0.29,0)            
(1.01862,0)         (0.291572,0)        (-0.913557,0)       (0.332282,0)        (0.27,0)            
(1.03003,0)         (0.18553,0)         (-0.82261,0)        (0.380162,0)        (0.27,0)            
(1.02047,0)         (0.307076,0)        (-1.00134,0)        (0.377365,0)        (0.33,0)            
(1.02869,0)         (0.451867,0)        (-1.07436,0)        (0.276214,0)        (0.39,0)            
(1.02206,0)         (0.25516,0)         (-0.901632,0)       (0.36222,0)         (0.28,0)            
(1.0208,0)          (0.372796,0)        (-0.968385,0)       (0.285233,0)        (0.31,0)            
(1.02345,0)         (0.513067,0)        (-1.09082,0)        (0.223388,0)        (0.39,0)            
(1.02345,0)         (0.514364,0)        (-1.17101,0)        (0.278098,0)        (0.43,0)            
(1.0329,0)          (0.37,0)            (-1.00652,0)        (0.314838,0)        (0.36,0)            
(1.02163,0)         (0.415495,0)        (-0.936476,0)       (0.218035,0)        (0.3,0)             
(1.02273,0)         (0.469425,0)        (-1.11164,0)        (0.283822,0)        (0.41,0)            
(1.02132,0)         (0.316868,0)        (-0.914758,0)       (0.306529,0)        (0.29,0)            
(1.03433,0)         (0.129957,0)        (-0.709734,0)       (0.359656,0)        (0.19,0)            
(1.03681,0)         (-0.0653792,0)      (-0.599442,0)       (0.487879,0)        (0.15,0)            
(1.0272,0)          (0.347574,0)        (-0.949428,0)       (0.298493,0)        (0.32,0)            
(1.02457,0)         (0.125236,0)        (-0.760433,0)       (0.400069,0)        (0.21,0)            
(1.02548,0)         (0.374555,0)        (-0.974092,0)       (0.287375,0)        (0.32,0)            
(1.01415,0)         (0.461285,0)        (-1.00746,0)        (0.219532,0)        (0.32,0)            
(1.02066,0)         (0.331609,0)        (-0.93613,0)        (0.305977,0)        (0.29,0)            
(1.02792,0)         (0.546482,0)        (-1.14216,0)        (0.224161,0)        (0.43,0)            
(1.02259,0)         (0.248391,0)        (-0.859889,0)       (0.340148,0)        (0.26,0)            
(1.02555,0)         (0.464007,0)        (-1.07829,0)        (0.266203,0)        (0.39,0)            
(1.03169,0)         (0.323502,0)        (-0.940153,0)       (0.317312,0)        (0.33,0)            
(1.02786,0)         (0.40787,0)         (-1.02608,0)        (0.288702,0)        (0.36,0)            
(1.02019,0)         (0.451112,0)        (-1.00782,0)        (0.230482,0)        (0.34,0)            
(1.01758,0)         (0.50694,0)         (-1.06209,0)        (0.20974,0)         (0.36,0)            
(1.02593,0)         (0.417348,0)        (-1.08449,0)        (0.319585,0)        (0.39,0)            
(1.02127,0)         (0.431842,0)        (-1.03599,0)        (0.270436,0)        (0.35,0)            
(1.01842,0)         (0.141205,0)        (-0.850688,0)       (0.446391,0)        (0.27,0)            
(1.0192,0)          (0.349675,0)        (-0.970075,0)       (0.310721,0)        (0.32,0)            
