8
e_L                 onsite              nnhop               ospair              nnJastrow           
(0.5,0)             (0.0957141,0)       (-0.33978,0)        (-0.484945,0)       (-0.52,0)           
(0.5,0)             (-0.140993,0)       (-0.455938,0)       (-0.560919,0)       (-0.42,0)           
(0.5,0)             (-0.204623,0)       (-0.481737,0)       (-0.574109,0)       (-0.4,0)            
(0.5,0)             (-0.125697,0)       (-0.358923,0)       (-0.436665,0)       (-0.54,0)           
(0.5,0)             (-0.17403,0)        (-0.287709,0)       (-0.325601,0)       (-0.64,0)           
(0.5,0)             (-0.158804,0)       (-0.442979,0)       (-0.537704,0)       (-0.44,0)           
(0.5,0)             (-0.107886,0)       (-0.371882,0)       (-0.459881,0)       (-0.52,0)           
(0.5,0)             (-0.0875613,0)      (-0.494814,0)       (-0.630565,0)       (-0.36,0)           
(0.5,0)             (-0.130796,0)       (-0.391261,0)       (-0.478083,0)       (-0.5,0)            
(0.5,0)             (-0.158804,0)       (-0.442979,0)       (-0.537704,0)       (-0.44,0)           
(0.5,0)             (-0.0976888,0)      (-0.307206,0)       (-0.377045,0)       (-0.6,0)            
(0.5,0)             (0.0193727,0)       (-0.320283,0)       (-0.433501,0)       (-0.56,0)           
(0.5,0)             (0.182253,0)        (-0.294601,0)       (-0.453553,0)       (-0.56,0)           
(0.5,0)             (-0.207137,0)       (-0.371764,0)       (-0.42664,0)        (-0.54,0)           
(0.5,0)             (0.021887,0)        (-0.430256,0)       (-0.58097,0)        (-0.42,0)           
(0.5,0)             (-0.102788,0)       (-0.339544,0)       (-0.418463,0)       (-0.56,0)           
(0.5,0)             (-0.0213474,0)      (-0.326703,0)       (-0.428489,0)       (-0.56,0)           
(0.5,0)             (-0.0289605,0)      (-0.249068,0)       (-0.322438,0)       (-0.66,0)           
(0.5,0)             (-0.100273,0)       (-0.449517,0)       (-0.565932,0)       (-0.42,0)           
(0.5,0)             (-0.0162486,0)      (-0.294365,0)       (-0.387071,0)       (-0.6,0)            
(0.5,0)             (-0.0951745,0)      (-0.417179,0)       (-0.524514,0)       (-0.46,0)           
(0.5,0)             (-0.00863552,0)     (-0.372,0)          (-0.493122,0)       (-0.5,0)            
(0.5,0)             (-0.00353675,0)     (-0.339662,0)       (-0.451704,0)       (-0.54,0)           
(0.5,0)             (-0.222433,0)       (-0.468778,0)       (-0.550893,0)       (-0.42,0)           
(0.5,0)             (-0.275865,0)       (-0.429902,0)       (-0.481247,0)       (-0.48,0)           
(0.5,0)             (-0.0264462,0)      (-0.359041,0)       (-0.469906,0)       (-0.52,0)           
(0.5,0)             (-0.120598,0)       (-0.326585,0)       (-0.395247,0)       (-0.58,0)           
(0.5,0)             (-0.169002,0)       (-0.507655,0)       (-0.620539,0)       (-0.36,0)           
(0.5,0)             (-0.107886,0)       (-0.371882,0)       (-0.459881,0)       (-0.52,0)           
(0.5,0)             (0.0422821,0)       (-0.300904,0)       (-0.415299,0)       (-0.58,0)           
(0.5,0)             (-0.171516,0)       (-0.397682,0)       (-0.47307,0)        (-0.5,0)            
(0.5,0)             (0.00917514,0)      (-0.384959,0)       (-0.516337,0)       (-0.48,0)           
(0.5,0)             (-0.270767,0)       (-0.397564,0)       (-0.439829,0)       (-0.52,0)           
(0.5,0)             (-0.148606,0)       (-0.378302,0)       (-0.454868,0)       (-0.52,0)           
(0.5,0)             (-0.308972,0)       (-0.513957,0)       (-0.582285,0)       (-0.38,0)           
(0.5,0)             (-0.148606,0)       (-0.378302,0)       (-0.454868,0)       (-0.52,0)           
(0.5,0)             (-0.298775,0)       (-0.449281,0)       (-0.49945,0)        (-0.46,0)           
(0.5,0)             (-0.265668,0)       (-0.365226,0)       (-0.398411,0)       (-0.56,0)           
(0.5,0)             (-0.0620675,0)      (-0.333124,0)       (-0.423476,0)       (-0.56,0)           
(0.5,0)             (-0.0518699,0)      (-0.268448,0)       (-0.34064,0)        (-0.64,0)           
(0.5,0)             (0.0193727,0)       (-0.320283,0)       (-0.433501,0)       (-0.56,0)           
(0.5,0)             (-0.0467712,0)      (-0.236109,0)       (-0.299222,0)       (-0.68,0)           
(0.5,0)             (-0.135895,0)       (-0.423599,0)       (-0.519501,0)       (-0.46,0)           
(0.5,0)             (-0.107886,0)       (-0.371882,0)       (-0.459881,0)       (-0.52,0)           
(0.5,0)             (-0.212236,0)       (-0.404102,0)       (-0.468057,0)       (-0.5,0)            
(0.5,0)             (-0.0366437,0)      (-0.423718,0)       (-0.552742,0)       (-0.44,0)           
(0.5,0)             (-0.219849,0)       (-0.326467,0)       (-0.362006,0)       (-0.6,0)            
(0.5,0)             (-0.19701,0)        (-0.559372,0)       (-0.68016,0)        (-0.3,0)            
(0.5,0)             (-0.110401,0)       (-0.261909,0)       (-0.312412,0)       (-0.66,0)           
(0.5,0)             (-0.15622,0)        (-0.300667,0)       (-0.348817,0)       (-0.62,0)           
(0.5,0)             (-0.0366437,0)      (-0.423718,0)       (-0.552742,0)       (-0.44,0)           
(0.5,0)             (-0.107886,0)       (-0.371882,0)       (-0.459881,0)       (-0.52,0)           
(0.5,0)             (-0.0188331,0)      (-0.436676,0)       (-0.575958,0)       (-0.42,0)           
(0.5,0)             (-0.0493556,0)      (-0.378421,0)       (-0.488109,0)       (-0.5,0)            
(0.5,0)             (0.0193727,0)       (-0.320283,0)       (-0.433501,0)       (-0.56,0)           
(0.5,0)             (-0.0594831,0)      (-0.190812,0)       (-0.234589,0)       (-0.74,0)           
(0.5,0)             (0.00917514,0)      (-0.384959,0)       (-0.516337,0)       (-0.48,0)           
(0.5,0)             (0.0651915,0)       (-0.281524,0)       (-0.397096,0)       (-0.6,0)            
(0.5,0)             (-0.107886,0)       (-0.371882,0)       (-0.459881,0)       (-0.52,0)           
(0.5,0)             (-0.219849,0)       (-0.326467,0)       (-0.362006,0)       (-0.6,0)            
