75
e_L                 onsite              nnhop               ospair              nnJastrow           
(1.04675,0)         (0.433547,0)        (-1.04231,0)        (0.217164,0)        (0.42,0)            
(1.05323,0)         (0.340252,0)        (-0.91203,0)        (0.230916,0)        (0.34,0)            
(1.05076,0)         (0.335836,0)        (-0.951535,0)       (0.26095,0)         (0.37,0)            
(1.04995,0)         (0.396186,0)        (-0.959094,0)       (0.202701,0)        (0.38,0)            
(1.0532,0)          (0.363353,0)        (-0.909725,0)       (0.205276,0)        (0.34,0)            
(1.04908,0)         (0.33804,0)         (-0.954675,0)       (0.260665,0)        (0.39,0)            
(1.04675,0)         (0.483206,0)        (-1.0632,0)         (0.178673,0)        (0.42,0)            
(1.04834,0)         (0.462454,0)        (-1.00578,0)        (0.163433,0)        (0.4,0)             
(1.05236,0)         (0.338377,0)        (-0.892913,0)       (0.220579,0)        (0.35,0)            
(1.04757,0)         (0.480499,0)        (-1.04911,0)        (0.172441,0)        (0.41,0)            
(1.05235,0)         (0.278484,0)        (-0.884032,0)       (0.277499,0)        (0.35,0)            
(1.04994,0)         (0.382879,0)        (-0.947816,0)       (0.209361,0)        (0.38,0)            
(1.04592,0)         (0.542487,0)        (-1.06241,0)        (0.116175,0)        (0.43,0)            
(1.04995,0)         (0.433911,0)        (-0.976877,0)       (0.174691,0)        (0.38,0)            
(1.04667,0)         (0.391349,0)        (-0.990038,0)       (0.227667,0)        (0.42,0)            
(1.05076,0)         (0.359129,0)        (-0.950336,0)       (0.23582,0)         (0.37,0)            
(1.04676,0)         (0.543045,0)        (-1.07272,0)        (0.122222,0)        (0.42,0)            
(1.05164,0)         (0.421721,0)        (-0.986213,0)       (0.193445,0)        (0.36,0)            
(1.04747,0)         (0.414294,0)        (-0.98888,0)        (0.202927,0)        (0.41,0)            
(1.0435,0)          (0.51486,0)         (-1.1055,0)         (0.172787,0)        (0.46,0)            
(1.04919,0)         (0.438594,0)        (-1.00958,0)        (0.190829,0)        (0.39,0)            
(1.05155,0)         (0.39099,0)         (-0.928357,0)       (0.188361,0)        (0.36,0)            
(1.0395,0)          (0.625521,0)        (-1.20837,0)        (0.123239,0)        (0.51,0)            
(1.05239,0)         (0.425953,0)        (-0.932694,0)       (0.154588,0)        (0.35,0)            
(1.04835,0)         (0.390572,0)        (-0.994427,0)       (0.231303,0)        (0.4,0)             
(1.05156,0)         (0.356531,0)        (-0.934968,0)       (0.228649,0)        (0.36,0)            
(1.03545,0)         (0.723095,0)        (-1.29739,0)        (0.0784746,0)       (0.56,0)            
(1.05563,0)         (0.285571,0)        (-0.868497,0)       (0.260094,0)        (0.31,0)            
(1.03545,0)         (0.746388,0)        (-1.2962,0)         (0.0533446,0)       (0.56,0)            
(1.04839,0)         (0.453676,0)        (-1.02834,0)        (0.187131,0)        (0.4,0)             
(1.03782,0)         (0.617738,0)        (-1.22398,0)        (0.141425,0)        (0.53,0)            
(1.0524,0)          (0.402605,0)        (-0.934532,0)       (0.180187,0)        (0.35,0)            
(1.04756,0)         (0.477179,0)        (-1.02536,0)        (0.160632,0)        (0.41,0)            
(1.05724,0)         (0.218123,0)        (-0.814751,0)       (0.296051,0)        (0.29,0)            
(1.05236,0)         (0.329515,0)        (-0.913094,0)       (0.242829,0)        (0.35,0)            
(1.04433,0)         (0.501041,0)        (-1.09619,0)        (0.181245,0)        (0.45,0)            
(1.05236,0)         (0.36392,0)         (-0.907123,0)       (0.203009,0)        (0.35,0)            
