85
e_L                 onsite              nnhop               ospair              ophop               nnJastrow           nnnJastrow          
(0.878546,0)        (-0.0144998,0)      (-0.100162,0)       (1.02758,0)         (-0.505406,0)       (-0.17,0)           (0.24,0)            
(0.968793,0)        (0.110574,0)        (-0.165196,0)       (0.914578,0)        (-0.399688,0)       (-0.06,0)           (0.23,0)            
(0.815869,0)        (0.209604,0)        (-0.210229,0)       (0.886525,0)        (-0.376316,0)       (-0.05,0)           (0.33,0)            
(0.691206,0)        (0.07047,0)         (-0.143248,0)       (0.980525,0)        (-0.458011,0)       (-0.16,0)           (0.35,0)            
(0.821136,0)        (0.109805,0)        (-0.171464,0)       (0.964401,0)        (-0.42081,0)        (-0.1,0)            (0.31,0)            
(0.928043,0)        (0.220742,0)        (-0.170955,0)       (0.707535,0)        (-0.348488,0)       (-0.02,0)           (0.22,0)            
(0.801645,0)        (0.148991,0)        (-0.184219,0)       (0.911941,0)        (-0.393038,0)       (-0.08,0)           (0.32,0)            
(0.882235,0)        (0.214539,0)        (-0.201723,0)       (0.862377,0)        (-0.383663,0)       (-0.04,0)           (0.29,0)            
(0.659256,0)        (0.0484223,0)       (-0.151723,0)       (1.03964,0)         (-0.458654,0)       (-0.17,0)           (0.38,0)            
(0.945434,0)        (0.266,0)           (-0.19608,0)        (0.752191,0)        (-0.369404,0)       (-0.01,0)           (0.24,0)            
(0.742134,0)        (0.201876,0)        (-0.283507,0)       (0.920792,0)        (-0.221421,0)       (0.02,0)            (0.42,0)            
(0.965991,0)        (0.202386,0)        (-0.214383,0)       (0.914817,0)        (-0.37986,0)        (-0.02,0)           (0.27,0)            
(0.765463,0)        (0.197899,0)        (-0.1645,0)         (0.774851,0)        (-0.389391,0)       (-0.08,0)           (0.3,0)             
(0.861342,0)        (0.174939,0)        (-0.231156,0)       (0.873903,0)        (-0.281844,0)       (0,0)               (0.32,0)            
(0.816204,0)        (0.219299,0)        (-0.156556,0)       (0.760272,0)        (-0.41958,0)        (-0.08,0)           (0.27,0)            
(0.799544,0)        (0.0775718,0)       (-0.212205,0)       (0.983969,0)        (-0.306017,0)       (-0.05,0)           (0.35,0)            
(0.967727,0)        (0.135002,0)        (-0.134138,0)       (0.804411,0)        (-0.417004,0)       (-0.07,0)           (0.19,0)            
(0.892226,0)        (0.159069,0)        (-0.187665,0)       (0.736553,0)        (-0.266451,0)       (0,0)               (0.25,0)            
(0.798478,0)        (0.133173,0)        (-0.183125,0)       (0.857836,0)        (-0.339366,0)       (-0.06,0)           (0.31,0)            
(0.805146,0)        (0.112159,0)        (-0.127682,0)       (0.871727,0)        (-0.457907,0)       (-0.13,0)           (0.27,0)            
(0.641165,0)        (0.0728761,0)       (-0.141863,0)       (0.971095,0)        (-0.45683,0)        (-0.17,0)           (0.37,0)            
(0.878546,0)        (0.0166731,0)       (-0.102141,0)       (1.01161,0)         (-0.521439,0)       (-0.17,0)           (0.24,0)            
(0.740181,0)        (0.0301462,0)       (-0.109616,0)       (0.911721,0)        (-0.444442,0)       (-0.16,0)           (0.29,0)            
(0.92402,0)         (-0.0179917,0)      (-0.123068,0)       (0.998989,0)        (-0.426967,0)       (-0.12,0)           (0.23,0)            
(0.904528,0)        (0.0835407,0)       (-0.139781,0)       (0.914597,0)        (-0.431263,0)       (-0.1,0)            (0.24,0)            
(0.761104,0)        (0.0118157,0)       (-0.174243,0)       (1.16063,0)         (-0.456674,0)       (-0.15,0)           (0.37,0)            
(0.781788,0)        (0.0805479,0)       (-0.146693,0)       (0.805137,0)        (-0.331424,0)       (-0.08,0)           (0.28,0)            
(0.789522,0)        (0.128625,0)        (-0.128245,0)       (0.881296,0)        (-0.480749,0)       (-0.14,0)           (0.28,0)            
(0.656455,0)        (0.046715,0)        (-0.194973,0)       (1.08778,0)         (-0.390725,0)       (-0.13,0)           (0.42,0)            
(0.721055,0)        (-0.0100747,0)      (-0.16078,0)        (1.0094,0)          (-0.354314,0)       (-0.12,0)           (0.35,0)            
(0.813402,0)        (0.248765,0)        (-0.201785,0)       (0.792444,0)        (-0.367684,0)       (-0.04,0)           (0.31,0)            
(1.11155,0)         (0.162909,0)        (-0.23808,0)        (0.921056,0)        (-0.28775,0)        (0.05,0)            (0.22,0)            
(0.676982,0)        (-0.0524885,0)      (-0.11328,0)        (1.03787,0)         (-0.442667,0)       (-0.19,0)           (0.34,0)            
(0.862743,0)        (0.160206,0)        (-0.208541,0)       (0.857817,0)        (-0.307792,0)       (-0.02,0)           (0.3,0)             
(0.681214,0)        (-0.123444,0)       (-0.141475,0)       (1.23408,0)         (-0.446957,0)       (-0.2,0)            (0.39,0)            
(0.788121,0)        (0.0186664,0)       (-0.142945,0)       (0.961247,0)        (-0.390668,0)       (-0.12,0)           (0.3,0)             
(0.758638,0)        (0.0509765,0)       (-0.1658,0)         (1.06654,0)         (-0.448042,0)       (-0.14,0)           (0.35,0)            
(0.833259,0)        (0.00547924,0)      (-0.219524,0)       (1.05891,0)         (-0.268966,0)       (-0.04,0)           (0.35,0)            
(0.830093,0)        (0.145525,0)        (-0.228324,0)       (0.924974,0)        (-0.29546,0)        (-0.02,0)           (0.34,0)            
(0.835696,0)        (0.086594,0)        (-0.137865,0)       (0.86063,0)         (-0.399251,0)       (-0.1,0)            (0.26,0)            
(0.773197,0)        (0.0901116,0)       (-0.136157,0)       (0.930841,0)        (-0.45855,0)        (-0.14,0)           (0.3,0)             
(0.814803,0)        (0.202859,0)        (-0.177192,0)       (0.792325,0)        (-0.377599,0)       (-0.06,0)           (0.29,0)            
(0.792688,0)        (0.082098,0)        (-0.125381,0)       (0.967334,0)        (-0.502354,0)       (-0.16,0)           (0.29,0)            
(0.834295,0)        (0.101327,0)        (-0.160479,0)       (0.876716,0)        (-0.373303,0)       (-0.08,0)           (0.28,0)            
(0.864844,0)        (0.138107,0)        (-0.174619,0)       (0.833688,0)        (-0.346713,0)       (-0.05,0)           (0.27,0)            
(0.879768,0)        (0.191354,0)        (-0.189321,0)       (0.800229,0)        (-0.342965,0)       (-0.03,0)           (0.27,0)            
(0.78602,0)         (0.0407656,0)       (-0.176867,0)       (0.985376,0)        (-0.351747,0)       (-0.09,0)           (0.33,0)            
(0.964926,0)        (0.226814,0)        (-0.183325,0)       (0.80465,0)         (-0.397175,0)       (-0.03,0)           (0.23,0)            
(0.784619,0)        (0.0866712,0)       (-0.20146,0)        (0.985496,0)        (-0.341832,0)       (-0.07,0)           (0.35,0)            
(0.759673,0)        (0.0221325,0)       (-0.0988403,0)      (0.948214,0)        (-0.488246,0)       (-0.18,0)           (0.28,0)            
(0.86661,0)         (0.137486,0)        (-0.196349,0)       (0.919845,0)        (-0.358404,0)       (-0.05,0)           (0.3,0)             
(0.744749,0)        (0.031232,0)        (-0.0880955,0)      (0.949741,0)        (-0.524061,0)       (-0.2,0)            (0.28,0)            
(0.914184,0)        (0.0495489,0)       (-0.181375,0)       (0.89906,0)         (-0.286821,0)       (-0.03,0)           (0.26,0)            
(0.819706,0)        (0.120122,0)        (-0.0960614,0)      (0.75199,0)         (-0.452382,0)       (-0.13,0)           (0.22,0)            
(0.680514,0)        (-0.0849045,0)      (-0.154761,0)       (1.22616,0)         (-0.450016,0)       (-0.19,0)           (0.4,0)             
(0.885401,0)        (0.136838,0)        (-0.19688,0)        (0.964381,0)        (-0.389235,0)       (-0.06,0)           (0.3,0)             
(0.738781,0)        (0.044879,0)        (-0.132231,0)       (0.927807,0)        (-0.418494,0)       (-0.14,0)           (0.31,0)            
(0.929809,0)        (0.251293,0)        (-0.194664,0)       (0.777727,0)        (-0.376212,0)       (-0.02,0)           (0.25,0)            
(0.62484,0)         (0.00318968,0)      (-0.147796,0)       (1.03661,0)         (-0.418598,0)       (-0.17,0)           (0.39,0)            
(0.846052,0)        (0.232273,0)        (-0.180024,0)       (0.741253,0)        (-0.363982,0)       (-0.04,0)           (0.27,0)            
(0.702263,0)        (0.146437,0)        (-0.170142,0)       (0.885037,0)        (-0.40365,0)        (-0.11,0)           (0.35,0)            
(0.68874,0)         (0.109631,0)        (-0.134804,0)       (0.886444,0)        (-0.449379,0)       (-0.15,0)           (0.33,0)            
(1.12385,0)         (0.0250345,0)       (-0.186238,0)       (1.13103,0)         (-0.420495,0)       (-0.05,0)           (0.21,0)            
(0.645367,0)        (-0.00249511,0)     (-0.0720397,0)      (0.938803,0)        (-0.518639,0)       (-0.23,0)           (0.31,0)            
(0.734578,0)        (-0.0356143,0)      (-0.19216,0)        (1.03993,0)         (-0.276518,0)       (-0.08,0)           (0.37,0)            
(0.740181,0)        (0.123665,0)        (-0.115553,0)       (0.863823,0)        (-0.492542,0)       (-0.16,0)           (0.29,0)            
(0.98055,0)         (0.0544835,0)       (-0.172869,0)       (0.874912,0)        (-0.294167,0)       (-0.02,0)           (0.22,0)            
