67
e_L                 onsite              nnhop               ospair              ophop               nnJastrow           nnnJastrow          
(0.91457,0)         (0.270998,0)        (-0.262418,0)       (0.585216,0)        (-0.39598,0)        (0.04,0)            (0.26,0)            
(0.883763,0)        (0.131368,0)        (-0.236126,0)       (0.712768,0)        (-0.40317,0)        (0,0)               (0.29,0)            
(0.948399,0)        (0.224768,0)        (-0.321454,0)       (0.713303,0)        (-0.374317,0)       (0.08,0)            (0.28,0)            
(0.948836,0)        (0.206121,0)        (-0.295014,0)       (0.710759,0)        (-0.391557,0)       (0.06,0)            (0.26,0)            
(0.945982,0)        (0.213827,0)        (-0.269793,0)       (0.599115,0)        (-0.33984,0)        (0.08,0)            (0.24,0)            
(0.999367,0)        (0.360178,0)        (-0.444855,0)       (0.6474,0)          (-0.275681,0)       (0.21,0)            (0.31,0)            
(0.990572,0)        (0.196185,0)        (-0.323245,0)       (0.696146,0)        (-0.32829,0)        (0.12,0)            (0.24,0)            
(0.933639,0)        (0.287648,0)        (-0.42152,0)        (0.667793,0)        (-0.254006,0)       (0.18,0)            (0.37,0)            
(0.829517,0)        (0.135813,0)        (-0.311025,0)       (0.797747,0)        (-0.37251,0)        (0.02,0)            (0.41,0)            
(0.970694,0)        (0.138707,0)        (-0.335858,0)       (0.805524,0)        (-0.346258,0)       (0.1,0)             (0.28,0)            
(0.981726,0)        (0.198068,0)        (-0.275774,0)       (0.700771,0)        (-0.402657,0)       (0.06,0)            (0.21,0)            
(0.945712,0)        (0.28604,0)         (-0.340723,0)       (0.614538,0)        (-0.323266,0)       (0.12,0)            (0.29,0)            
(0.97234,0)         (0.189897,0)        (-0.345517,0)       (0.823653,0)        (-0.399306,0)       (0.08,0)            (0.28,0)            
(0.892339,0)        (0.201698,0)        (-0.354527,0)       (0.723567,0)        (-0.312228,0)       (0.1,0)             (0.37,0)            
(0.895464,0)        (0.096032,0)        (-0.304712,0)       (0.834356,0)        (-0.373091,0)       (0.04,0)            (0.34,0)            
(0.970527,0)        (0.213875,0)        (-0.311906,0)       (0.719802,0)        (-0.382734,0)       (0.08,0)            (0.25,0)            
(0.926541,0)        (0.214942,0)        (-0.268289,0)       (0.662243,0)        (-0.397332,0)       (0.04,0)            (0.26,0)            
(0.935605,0)        (0.203736,0)        (-0.30254,0)        (0.656347,0)        (-0.331584,0)       (0.09,0)            (0.28,0)            
(0.946419,0)        (0.220926,0)        (-0.247461,0)       (0.582003,0)        (-0.364508,0)       (0.06,0)            (0.22,0)            
(0.890424,0)        (0.325707,0)        (-0.432227,0)       (0.662587,0)        (-0.272318,0)       (0.16,0)            (0.42,0)            
(0.934564,0)        (0.264704,0)        (-0.323252,0)       (0.604849,0)        (-0.318725,0)       (0.11,0)            (0.29,0)            
(0.873773,0)        (0.114025,0)        (-0.291928,0)       (0.810745,0)        (-0.389342,0)       (0.02,0)            (0.35,0)            
(0.912989,0)        (0.321913,0)        (-0.400345,0)       (0.651975,0)        (-0.305402,0)       (0.14,0)            (0.37,0)            
(1.00249,0)         (0.203019,0)        (-0.386825,0)       (0.787326,0)        (-0.321688,0)       (0.15,0)            (0.28,0)            
(0.864657,0)        (0.0851349,0)       (-0.298956,0)       (0.889067,0)        (-0.417422,0)       (0,0)               (0.37,0)            
(0.967184,0)        (0.354611,0)        (-0.379048,0)       (0.595716,0)        (-0.320679,0)       (0.15,0)            (0.29,0)            
(0.937637,0)        (0.144688,0)        (-0.318824,0)       (0.773495,0)        (-0.349348,0)       (0.08,0)            (0.3,0)             
(0.947627,0)        (0.136284,0)        (-0.258916,0)       (0.690086,0)        (-0.355748,0)       (0.06,0)            (0.24,0)            
(1.01396,0)         (0.192239,0)        (-0.292086,0)       (0.709167,0)        (-0.38047,0)        (0.09,0)            (0.19,0)            
(0.927531,0)        (0.191117,0)        (-0.301178,0)       (0.742462,0)        (-0.394808,0)       (0.05,0)            (0.29,0)            
(1.02099,0)         (0.343066,0)        (-0.326482,0)       (0.527849,0)        (-0.326672,0)       (0.15,0)            (0.19,0)            
(0.946753,0)        (0.302312,0)        (-0.332332,0)       (0.622331,0)        (-0.35841,0)        (0.1,0)             (0.28,0)            
(0.891568,0)        (0.267693,0)        (-0.316632,0)       (0.61294,0)         (-0.338228,0)       (0.08,0)            (0.33,0)            
(1.0126,0)          (0.31107,0)         (-0.429115,0)       (0.730949,0)        (-0.320797,0)       (0.18,0)            (0.29,0)            
(0.905724,0)        (0.195641,0)        (-0.202625,0)       (0.633545,0)        (-0.448062,0)       (-0.02,0)           (0.23,0)            
(0.980852,0)        (0.183869,0)        (-0.320439,0)       (0.734995,0)        (-0.353322,0)       (0.1,0)             (0.25,0)            
(0.956204,0)        (0.283854,0)        (-0.389638,0)       (0.65718,0)         (-0.287091,0)       (0.16,0)            (0.32,0)            
(0.969267,0)        (0.232673,0)        (-0.337623,0)       (0.698712,0)        (-0.346398,0)       (0.11,0)            (0.27,0)            
(1.02385,0)         (0.283867,0)        (-0.343489,0)       (0.66863,0)         (-0.363532,0)       (0.13,0)            (0.21,0)            
(0.893381,0)        (0.217969,0)        (-0.346137,0)       (0.73136,0)         (-0.347372,0)       (0.08,0)            (0.36,0)            
(1.03401,0)         (0.226042,0)        (-0.31164,0)        (0.656375,0)        (-0.340883,0)       (0.13,0)            (0.18,0)            
(0.968058,0)        (0.265823,0)        (-0.317954,0)       (0.619766,0)        (-0.340302,0)       (0.11,0)            (0.25,0)            
(1.06553,0)         (0.285326,0)        (-0.421214,0)       (0.697306,0)        (-0.277454,0)       (0.22,0)            (0.23,0)            
(0.95785,0)         (0.206311,0)        (-0.378761,0)       (0.748151,0)        (-0.302998,0)       (0.14,0)            (0.32,0)            
(0.906058,0)        (0.199786,0)        (-0.275174,0)       (0.717579,0)        (-0.41968,0)        (0.02,0)            (0.29,0)            
(1.00106,0)         (0.322731,0)        (-0.392697,0)       (0.665946,0)        (-0.329256,0)       (0.16,0)            (0.27,0)            
(0.998981,0)        (0.315935,0)        (-0.413586,0)       (0.635792,0)        (-0.266396,0)       (0.2,0)             (0.29,0)            
(0.992102,0)        (0.208159,0)        (-0.243027,0)       (0.643539,0)        (-0.410913,0)       (0.05,0)            (0.17,0)            
(0.927582,0)        (0.128227,0)        (-0.243469,0)       (0.72831,0)         (-0.402763,0)       (0.02,0)            (0.25,0)            
(0.935387,0)        (0.316046,0)        (-0.332189,0)       (0.599345,0)        (-0.352678,0)       (0.1,0)             (0.29,0)            
(0.882722,0)        (0.24383,0)         (-0.265054,0)       (0.632133,0)        (-0.405167,0)       (0.02,0)            (0.3,0)             
(0.918466,0)        (0.125084,0)        (-0.254605,0)       (0.792063,0)        (-0.438271,0)       (0,0)               (0.27,0)            
(0.882619,0)        (0.266622,0)        (-0.364043,0)       (0.71871,0)         (-0.359545,0)       (0.08,0)            (0.38,0)            
(0.872178,0)        (0.205919,0)        (-0.257418,0)       (0.661917,0)        (-0.403674,0)       (0.01,0)            (0.31,0)            
(0.940376,0)        (0.123513,0)        (-0.258276,0)       (0.799834,0)        (-0.438068,0)       (0.01,0)            (0.25,0)            
(0.914519,0)        (0.179408,0)        (-0.295484,0)       (0.686778,0)        (-0.343456,0)       (0.07,0)            (0.3,0)             
(0.913426,0)        (0.303266,0)        (-0.373905,0)       (0.649431,0)        (-0.322642,0)       (0.12,0)            (0.35,0)            
(0.947962,0)        (0.243416,0)        (-0.347894,0)       (0.715846,0)        (-0.357078,0)       (0.1,0)             (0.3,0)             
(0.890861,0)        (0.281314,0)        (-0.40168,0)        (0.674612,0)        (-0.282129,0)       (0.14,0)            (0.4,0)             
(0.947743,0)        (0.175499,0)        (-0.348792,0)       (0.760823,0)        (-0.326173,0)       (0.11,0)            (0.31,0)            
(0.915123,0)        (0.240073,0)        (-0.31764,0)        (0.682546,0)        (-0.368788,0)       (0.07,0)            (0.31,0)            
(0.991344,0)        (0.284669,0)        (-0.385784,0)       (0.719363,0)        (-0.34686,0)        (0.14,0)            (0.28,0)            
(0.956641,0)        (0.265207,0)        (-0.363198,0)       (0.654636,0)        (-0.30433,0)        (0.14,0)            (0.3,0)             
(0.988541,0)        (0.229485,0)        (-0.302854,0)       (0.593567,0)        (-0.303098,0)       (0.13,0)            (0.22,0)            
(0.956204,0)        (0.309601,0)        (-0.393746,0)       (0.642611,0)        (-0.294519,0)       (0.16,0)            (0.32,0)            
(1.0015,0)          (0.252591,0)        (-0.358043,0)       (0.692539,0)        (-0.331639,0)       (0.14,0)            (0.25,0)            
(0.903101,0)        (0.281778,0)        (-0.357157,0)       (0.663375,0)        (-0.337197,0)       (0.1,0)             (0.35,0)            
(0.911729,0)        (0.340712,0)        (-0.426063,0)       (0.630885,0)        (-0.269066,0)       (0.17,0)            (0.39,0)            
(0.94818,0)         (0.208345,0)        (-0.330567,0)       (0.729143,0)        (-0.358269,0)       (0.09,0)            (0.29,0)            
(0.957515,0)        (0.279405,0)        (-0.318533,0)       (0.620413,0)        (-0.353666,0)       (0.1,0)             (0.26,0)            
(0.909299,0)        (0.0560962,0)       (-0.302914,0)       (0.94281,0)         (-0.428683,0)       (0.01,0)            (0.33,0)            
(0.946316,0)        (0.295212,0)        (-0.354665,0)       (0.639443,0)        (-0.333742,0)       (0.12,0)            (0.3,0)             
(0.894692,0)        (0.213521,0)        (-0.275031,0)       (0.694593,0)        (-0.413947,0)       (0.02,0)            (0.3,0)             
(0.926104,0)        (0.182096,0)        (-0.286514,0)       (0.693924,0)        (-0.365236,0)       (0.06,0)            (0.28,0)            
(0.925834,0)        (0.228563,0)        (-0.353336,0)       (0.723915,0)        (-0.341233,0)       (0.1,0)             (0.33,0)            
