5
e_L                 onsite              nnhop               ospair              nnJastrow           
(-3.6115,0)         (0.015938,0)        (-0.0228941,0)      (-1.79552,0)        (0.01,0)            
(-0.356438,0)       (0.0330614,0)       (-0.0570793,0)      (-4.58801,0)        (0.025,0)           
(-3.80972,0)        (0.0244997,0)       (-0.0399867,0)      (-3.19177,0)        (0.0175,0)          
(-10.9145,0)        (0.015938,0)        (-0.0228941,0)      (-1.79552,0)        (0.01,0)            
(5.95369,0)         (0.0102302,0)       (-0.0114991,0)      (-0.864696,0)       (0.005,0)           
(-1.34931,0)        (0.0102302,0)       (-0.0114991,0)      (-0.864696,0)       (0.005,0)           
(-6.78656,0)        (0.0216458,0)       (-0.0342892,0)      (-2.72635,0)        (0.015,0)           
(0.06,0)            (0.0216458,0)       (-0.0342892,0)      (-2.72635,0)        (0.015,0)           
(-14.546,0)         (0.0216458,0)       (-0.0342892,0)      (-2.72635,0)        (0.015,0)           
(-8.19588,0)        (0.0102302,0)       (-0.0114991,0)      (-0.864696,0)       (0.005,0)           
(-17.3446,0)        (0.00452244,0)      (-0.00010405,0)     (0.0661318,0)       (0,0)               
(-8.61232,0)        (0.0216458,0)       (-0.0342892,0)      (-2.72635,0)        (0.015,0)           
(-6.33013,0)        (0.0216458,0)       (-0.0342892,0)      (-2.72635,0)        (0.015,0)           
(-2.67987,0)        (-0.00134337,0)     (-0.0403564,0)      (-3.65651,0)        (0.0175,0)          
(3.92972,0)         (0.0187919,0)       (-0.0285917,0)      (-2.26094,0)        (0.0125,0)          
(-2.00397,0)        (0.0187919,0)       (-0.0285917,0)      (-2.26094,0)        (0.0125,0)          
(1.21109,0)         (0.0244997,0)       (-0.0399867,0)      (-3.19177,0)        (0.0175,0)          
(3.96972,0)         (0.0302075,0)       (-0.0513817,0)      (-4.12259,0)        (0.0225,0)          
(0.714656,0)        (0.0130841,0)       (-0.0171966,0)      (-1.33011,0)        (0.0075,0)          
(5.75547,0)         (0.0187919,0)       (-0.0285917,0)      (-2.26094,0)        (0.0125,0)          
(-2.22219,0)        (0.0216458,0)       (-0.0342892,0)      (-2.72635,0)        (0.015,0)           
(-0.436438,0)       (0.0102302,0)       (-0.0114991,0)      (-0.864696,0)       (0.005,0)           
(-0.872875,0)       (0.015938,0)        (-0.0228941,0)      (-1.79552,0)        (0.01,0)            
(-11.3509,0)        (0.0216458,0)       (-0.0342892,0)      (-2.72635,0)        (0.015,0)           
(12.602,0)          (0.0187919,0)       (-0.0285917,0)      (-2.26094,0)        (0.0125,0)          
(14.1696,0)         (0.0102302,0)       (-0.0114991,0)      (-0.864696,0)       (0.005,0)           
(-4.94081,0)        (0.0273536,0)       (-0.0456842,0)      (-3.65718,0)        (0.02,0)            
(-3.84972,0)        (0.0130841,0)       (-0.0171966,0)      (-1.33011,0)        (0.0075,0)          
(-3.41577,0)        (-0.038602,0)       (-0.0179361,0)      (-2.25959,0)        (0.0075,0)          
(-4.50438,0)        (0.0216458,0)       (-0.0342892,0)      (-2.72635,0)        (0.015,0)           
(-0.634656,0)       (0.0187919,0)       (-0.0285917,0)      (-2.26094,0)        (0.0125,0)          
(-1.52753,0)        (0.0244997,0)       (-0.0399867,0)      (-3.19177,0)        (0.0175,0)          
(-0.674656,0)       (0.00737634,0)      (-0.00580157,0)     (-0.399282,0)       (0.0025,0)          
(-1.03109,0)        (0.0359153,0)       (-0.0627768,0)      (-5.05342,0)        (0.0275,0)          
(1.88575,0)         (0.0216458,0)       (-0.0342892,0)      (-2.72635,0)        (0.015,0)           
(-1.32931,0)        (0.015938,0)        (-0.0228941,0)      (-1.79552,0)        (0.01,0)            
(2.12397,0)         (0.0244997,0)       (-0.0399867,0)      (-3.19177,0)        (0.0175,0)          
(8.23588,0)         (0.0102302,0)       (-0.0114991,0)      (-0.864696,0)       (0.005,0)           
(3.27506,0)         (0.0273536,0)       (-0.0456842,0)      (-3.65718,0)        (0.02,0)            
(1.42931,0)         (0.0216458,0)       (-0.0342892,0)      (-2.72635,0)        (0.015,0)           
(-3.5915,0)         (0.0216458,0)       (-0.0342892,0)      (-2.72635,0)        (0.015,0)           
(7.10478,0)         (0.0130841,0)       (-0.0171966,0)      (-1.33011,0)        (0.0075,0)          
(-1.78575,0)        (0.015938,0)        (-0.0228941,0)      (-1.79552,0)        (0.01,0)            
(1.21109,0)         (0.0244997,0)       (-0.0399867,0)      (-3.19177,0)        (0.0175,0)          
(1.17109,0)         (0.0130841,0)       (-0.0171966,0)      (-1.33011,0)        (0.0075,0)          
(7.79944,0)         (0.015938,0)        (-0.0228941,0)      (-1.79552,0)        (0.01,0)            
(-6.80656,0)        (0.015938,0)        (-0.0228941,0)      (-1.79552,0)        (0.01,0)            
(13.4949,0)         (0.0130841,0)       (-0.0171966,0)      (-1.33011,0)        (0.0075,0)          
(8.97053,0)         (0.0244997,0)       (-0.0399867,0)      (-3.19177,0)        (0.0175,0)          
(-1.30931,0)        (0.0216458,0)       (-0.0342892,0)      (-2.72635,0)        (0.015,0)           
(-4.52438,0)        (0.015938,0)        (-0.0228941,0)      (-1.79552,0)        (0.01,0)            
(1.40931,0)         (0.015938,0)        (-0.0228941,0)      (-1.79552,0)        (0.01,0)            
(-1.78699,0)        (-0.00705116,0)     (-0.0289614,0)      (-2.72568,0)        (0.0125,0)          
(0.714656,0)        (0.0130841,0)       (-0.0171966,0)      (-1.33011,0)        (0.0075,0)          
(2.99684,0)         (0.0130841,0)       (-0.0171966,0)      (-1.33011,0)        (0.0075,0)          
(-4.30616,0)        (0.0130841,0)       (-0.0171966,0)      (-1.33011,0)        (0.0075,0)          
(0.951634,0)        (-0.00705116,0)     (-0.0289614,0)      (-2.72568,0)        (0.0125,0)          
(4.8626,0)          (0.0244997,0)       (-0.0399867,0)      (-3.19177,0)        (0.0175,0)          
(-6.05191,0)        (0.0359153,0)       (-0.0627768,0)      (-5.05342,0)        (0.0275,0)          
