81
e_L                 onsite              nnhop               ospair              ophop               nnJastrow           nnnJastrow          
(0.767507,0)        (0.144346,0)        (-0.277752,0)       (0.989712,0)        (-0.365732,0)       (-0.04,0)           (0.41,0)            
(0.844625,0)        (0.106923,0)        (-0.232425,0)       (0.985863,0)        (-0.412526,0)       (-0.06,0)           (0.33,0)            
(0.81134,0)         (0.0941891,0)       (-0.228946,0)       (0.932712,0)        (-0.365633,0)       (-0.05,0)           (0.34,0)            
(0.964313,0)        (0.0732376,0)       (-0.178163,0)       (0.92657,0)         (-0.43804,0)        (-0.06,0)           (0.21,0)            
(0.858341,0)        (0.199648,0)        (-0.229465,0)       (0.773023,0)        (-0.349949,0)       (-0.01,0)           (0.29,0)            
(0.912012,0)        (0.303962,0)        (-0.312008,0)       (0.719644,0)        (-0.255394,0)       (0.09,0)            (0.31,0)            
(0.974239,0)        (0.327647,0)        (-0.294815,0)       (0.718404,0)        (-0.311918,0)       (0.08,0)            (0.26,0)            
(0.829821,0)        (0.180456,0)        (-0.237748,0)       (0.821874,0)        (-0.3517,0)         (-0.02,0)           (0.32,0)            
(0.968745,0)        (0.116617,0)        (-0.182207,0)       (0.85245,0)         (-0.417708,0)       (-0.04,0)           (0.2,0)             
(0.804469,0)        (0.287709,0)        (-0.292651,0)       (0.783098,0)        (-0.324901,0)       (0.02,0)            (0.37,0)            
(0.849566,0)        (0.183657,0)        (-0.203974,0)       (0.724541,0)        (-0.345984,0)       (-0.02,0)           (0.27,0)            
(0.880016,0)        (-0.0382336,0)      (-0.163142,0)       (1.07156,0)         (-0.464472,0)       (-0.12,0)           (0.27,0)            
(0.881166,0)        (0.141842,0)        (-0.248894,0)       (0.84504,0)         (-0.308457,0)       (0.01,0)            (0.3,0)             
(0.906097,0)        (0.159515,0)        (-0.217198,0)       (0.829104,0)        (-0.37573,0)        (-0.02,0)           (0.26,0)            
(0.802143,0)        (0.144782,0)        (-0.221254,0)       (0.859644,0)        (-0.376214,0)       (-0.05,0)           (0.33,0)            
(0.878332,0)        (0.0239023,0)       (-0.215401,0)       (1.07866,0)         (-0.431909,0)       (-0.08,0)           (0.31,0)            
(0.957863,0)        (0.0543174,0)       (-0.210546,0)       (0.876856,0)        (-0.31794,0)        (0,0)               (0.23,0)            
(0.905167,0)        (0.10523,0)         (-0.259378,0)       (1.03691,0)         (-0.397595,0)       (-0.03,0)           (0.32,0)            
(0.915715,0)        (0.129853,0)        (-0.215207,0)       (0.88157,0)         (-0.389495,0)       (-0.03,0)           (0.26,0)            
(0.894373,0)        (0.288726,0)        (-0.286543,0)       (0.774214,0)        (-0.330983,0)       (0.04,0)            (0.31,0)            
(0.793368,0)        (0.128791,0)        (-0.195763,0)       (0.811161,0)        (-0.372248,0)       (-0.06,0)           (0.31,0)            
(0.924157,0)        (0.283195,0)        (-0.241094,0)       (0.708743,0)        (-0.363379,0)       (0.02,0)            (0.25,0)            
(0.878332,0)        (0.082245,0)        (-0.220811,0)       (1.04854,0)         (-0.457837,0)       (-0.08,0)           (0.31,0)            
(1.09258,0)         (0.160403,0)        (-0.287007,0)       (0.917644,0)        (-0.309023,0)       (0.08,0)            (0.21,0)            
(0.678024,0)        (0.135088,0)        (-0.271472,0)       (0.993057,0)        (-0.371031,0)       (-0.07,0)           (0.46,0)            
(0.977941,0)        (0.153538,0)        (-0.198014,0)       (0.88033,0)         (-0.44602,0)        (-0.04,0)           (0.21,0)            
(0.896479,0)        (0.101664,0)        (-0.211076,0)       (0.821827,0)        (-0.323072,0)       (-0.01,0)           (0.26,0)            
(0.728728,0)        (0.0372674,0)       (-0.172484,0)       (1.01036,0)         (-0.476486,0)       (-0.15,0)           (0.36,0)            
(0.848302,0)        (0.237552,0)        (-0.243845,0)       (0.726098,0)        (-0.324802,0)       (0.01,0)            (0.3,0)             
(0.945077,0)        (0.161734,0)        (-0.184851,0)       (0.806576,0)        (-0.423473,0)       (-0.04,0)           (0.21,0)            
(0.904079,0)        (0.30066,0)         (-0.264445,0)       (0.645018,0)        (-0.287156,0)       (0.06,0)            (0.27,0)            
(0.894153,0)        (0.133764,0)        (-0.155907,0)       (0.807996,0)        (-0.45217,0)        (-0.08,0)           (0.22,0)            
(0.994404,0)        (0.293436,0)        (-0.245948,0)       (0.630593,0)        (-0.30462,0)        (0.07,0)            (0.2,0)             
(0.75122,0)         (0.0584695,0)       (-0.1869,0)         (0.891189,0)        (-0.378982,0)       (-0.09,0)           (0.34,0)            
(0.854331,0)        (0.148028,0)        (-0.213032,0)       (0.841604,0)        (-0.381663,0)       (-0.04,0)           (0.29,0)            
(0.916978,0)        (0.134301,0)        (-0.180745,0)       (0.849887,0)        (-0.436605,0)       (-0.06,0)           (0.23,0)            
(0.867029,0)        (0.0573581,0)       (-0.264243,0)       (1.06342,0)         (-0.359651,0)       (-0.03,0)           (0.35,0)            
(0.909265,0)        (0.227618,0)        (-0.258409,0)       (0.771604,0)        (-0.321253,0)       (0.03,0)            (0.28,0)            
(0.827294,0)        (0.229903,0)        (-0.31208,0)        (0.855114,0)        (-0.283408,0)       (0.04,0)            (0.38,0)            
(0.914118,0)        (0.262756,0)        (-0.250064,0)       (0.691943,0)        (-0.312303,0)       (0.04,0)            (0.26,0)            
(0.709492,0)        (0.00907845,0)      (-0.168353,0)       (0.950614,0)        (-0.410062,0)       (-0.13,0)           (0.36,0)            
(0.794123,0)        (0.0123698,0)       (-0.185683,0)       (1.01187,0)         (-0.426676,0)       (-0.11,0)           (0.33,0)            
(0.854331,0)        (0.0896854,0)       (-0.207622,0)       (0.87173,0)         (-0.355734,0)       (-0.04,0)           (0.29,0)            
(0.853067,0)        (0.172751,0)        (-0.250198,0)       (0.858224,0)        (-0.347517,0)       (-0.01,0)           (0.32,0)            
(0.806575,0)        (0.188161,0)        (-0.225298,0)       (0.785523,0)        (-0.355882,0)       (-0.03,0)           (0.32,0)            
(0.799396,0)        (-0.0482473,0)      (-0.156836,0)       (0.971855,0)        (-0.390216,0)       (-0.11,0)           (0.3,0)             
(0.941067,0)        (-0.00657165,0)     (-0.157599,0)       (0.935408,0)        (-0.40333,0)        (-0.07,0)           (0.21,0)            
(0.920147,0)        (0.0565467,0)       (-0.208432,0)       (0.8677,0)          (-0.317307,0)       (-0.01,0)           (0.25,0)            
(0.711397,0)        (0.131076,0)        (-0.249435,0)       (0.894671,0)        (-0.334403,0)       (-0.05,0)           (0.41,0)            
(0.815351,0)        (0.145809,0)        (-0.245379,0)       (0.864132,0)        (-0.33392,0)        (-0.02,0)           (0.34,0)            
(0.750597,0)        (0.288256,0)        (-0.347723,0)       (0.838361,0)        (-0.26096,0)        (0.05,0)            (0.45,0)            
(0.856236,0)        (0.211683,0)        (-0.288704,0)       (0.815787,0)        (-0.280076,0)       (0.04,0)            (0.34,0)            
(0.831085,0)        (0.0973901,0)       (-0.195172,0)       (0.835379,0)        (-0.359917,0)       (-0.05,0)           (0.29,0)            
(0.970228,0)        (0.217684,0)        (-0.272973,0)       (0.81711,0)         (-0.317703,0)       (0.05,0)            (0.26,0)            
(0.857832,0)        (0.137122,0)        (-0.259255,0)       (0.975288,0)        (-0.383196,0)       (-0.03,0)           (0.34,0)            
(0.867117,0)        (0.244811,0)        (-0.25766,0)        (0.806444,0)        (-0.366879,0)       (0,0)               (0.31,0)            
(0.805733,0)        (0.175472,0)        (-0.247371,0)       (0.811666,0)        (-0.320154,0)       (-0.01,0)           (0.34,0)            
(0.992833,0)        (0.0632584,0)       (-0.167175,0)       (0.892783,0)        (-0.423326,0)       (-0.05,0)           (0.18,0)            
(0.827917,0)        (0.116802,0)        (-0.162076,0)       (0.847691,0)        (-0.453287,0)       (-0.1,0)            (0.27,0)            
(0.868801,0)        (0.0951609,0)       (-0.197286,0)       (0.844534,0)        (-0.36055,0)        (-0.04,0)           (0.27,0)            
(0.894373,0)        (0.259555,0)        (-0.283838,0)       (0.789276,0)        (-0.318019,0)       (0.04,0)            (0.31,0)            
(0.735485,0)        (0.194403,0)        (-0.245221,0)       (0.874753,0)        (-0.391877,0)       (-0.06,0)           (0.39,0)            
(0.944235,0)        (0.178216,0)        (-0.209628,0)       (0.817657,0)        (-0.400709,0)       (-0.02,0)           (0.23,0)            
(0.983435,0)        (0.218712,0)        (-0.297098,0)       (0.821598,0)        (-0.275409,0)       (0.08,0)            (0.27,0)            
(0.746367,0)        (0.110845,0)        (-0.203359,0)       (0.925661,0)        (-0.426824,0)       (-0.1,0)            (0.36,0)            
(0.8294,0)          (0.101183,0)        (-0.242023,0)       (0.872602,0)        (-0.301425,0)       (-0.01,0)           (0.33,0)            
(0.945077,0)        (0.103391,0)        (-0.179441,0)       (0.836702,0)        (-0.397545,0)       (-0.04,0)           (0.21,0)            
(0.72671,0)         (0.14924,0)         (-0.217026,0)       (0.841333,0)        (-0.374947,0)       (-0.07,0)           (0.37,0)            
(0.886861,0)        (0.189669,0)        (-0.218477,0)       (0.739236,0)        (-0.335235,0)       (0,0)               (0.26,0)            
