56
e_L                 onsite              nnhop               ospair              ophop               nnJastrow           nnnJastrow          
(0.955681,0)        (0.0865739,0)       (-0.260798,0)       (0.721739,0)        (-0.408466,0)       (0.05,0)            (0.24,0)            
(1.04164,0)         (0.163792,0)        (-0.307933,0)       (0.675454,0)        (-0.382467,0)       (0.13,0)            (0.15,0)            
(0.954658,0)        (0.168632,0)        (-0.34421,0)        (0.705951,0)        (-0.367685,0)       (0.11,0)            (0.3,0)             
(0.983914,0)        (0.359804,0)        (-0.451401,0)       (0.514398,0)        (-0.245062,0)       (0.25,0)            (0.33,0)            
(1.03069,0)         (0.253257,0)        (-0.413937,0)       (0.690809,0)        (-0.348125,0)       (0.19,0)            (0.24,0)            
(0.949681,0)        (0.256776,0)        (-0.299665,0)       (0.556723,0)        (-0.378828,0)       (0.09,0)            (0.26,0)            
(0.921729,0)        (0.186184,0)        (-0.326609,0)       (0.658668,0)        (-0.365243,0)       (0.09,0)            (0.33,0)            
(1.03103,0)         (0.2341,0)          (-0.387644,0)       (0.691085,0)        (-0.363486,0)       (0.17,0)            (0.22,0)            
(1.00633,0)         (0.364616,0)        (-0.483449,0)       (0.59632,0)         (-0.283102,0)       (0.25,0)            (0.32,0)            
(0.989773,0)        (0.21122,0)         (-0.326438,0)       (0.657318,0)        (-0.38971,0)        (0.11,0)            (0.23,0)            
(0.957015,0)        (0.145431,0)        (-0.282084,0)       (0.655049,0)        (-0.379039,0)       (0.08,0)            (0.25,0)            
(0.95551,0)         (0.145327,0)        (-0.283015,0)       (0.691683,0)        (-0.411392,0)       (0.06,0)            (0.25,0)            
(1.01469,0)         (0.244976,0)        (-0.396062,0)       (0.665557,0)        (-0.340005,0)       (0.18,0)            (0.25,0)            
(0.990837,0)        (0.278425,0)        (-0.417065,0)       (0.6014,0)          (-0.287418,0)       (0.21,0)            (0.3,0)             
(0.983292,0)        (0.20091,0)         (-0.264681,0)       (0.604558,0)        (-0.411992,0)       (0.07,0)            (0.19,0)            
(0.88856,0)         (0.199536,0)        (-0.27457,0)        (0.615157,0)        (-0.407323,0)       (0.03,0)            (0.33,0)            
(0.956404,0)        (0.295873,0)        (-0.400395,0)       (0.590751,0)        (-0.317328,0)       (0.17,0)            (0.33,0)            
(0.981757,0)        (0.237941,0)        (-0.373926,0)       (0.633233,0)        (-0.33226,0)        (0.16,0)            (0.28,0)            
(0.887707,0)        (0.198253,0)        (-0.33123,0)        (0.644384,0)        (-0.358313,0)       (0.08,0)            (0.38,0)            
(0.981757,0)        (0.311703,0)        (-0.387532,0)       (0.588357,0)        (-0.348169,0)       (0.16,0)            (0.28,0)            
(0.968673,0)        (0.0208836,0)       (-0.266927,0)       (0.865135,0)        (-0.46538,0)        (0.02,0)            (0.23,0)            
(1.00862,0)         (0.253875,0)        (-0.360132,0)       (0.594205,0)        (-0.330749,0)       (0.17,0)            (0.23,0)            
(1.02472,0)         (0.214212,0)        (-0.312741,0)       (0.638464,0)        (-0.393449,0)       (0.12,0)            (0.17,0)            
(0.980252,0)        (0.164074,0)        (-0.36125,0)        (0.714743,0)        (-0.348702,0)       (0.14,0)            (0.28,0)            
(1.01369,0)         (0.166962,0)        (-0.348484,0)       (0.732523,0)        (-0.384792,0)       (0.13,0)            (0.22,0)            
(1.04116,0)         (0.0816294,0)       (-0.225451,0)       (0.727875,0)        (-0.4556,0)         (0.05,0)            (0.09,0)            
(0.939237,0)        (0.292919,0)        (-0.361695,0)       (0.587451,0)        (-0.362224,0)       (0.12,0)            (0.32,0)            
(0.997519,0)        (0.217434,0)        (-0.352827,0)       (0.677216,0)        (-0.379598,0)       (0.13,0)            (0.24,0)            
(0.956915,0)        (0.217963,0)        (-0.351885,0)       (0.621083,0)        (-0.329763,0)       (0.14,0)            (0.3,0)             
(0.93698,0)         (0.219,0)           (-0.349484,0)       (0.687278,0)        (-0.394843,0)       (0.09,0)            (0.32,0)            
(0.945578,0)        (0.10356,0)         (-0.296535,0)       (0.752743,0)        (-0.407224,0)       (0.06,0)            (0.28,0)            
(0.983774,0)        (0.283072,0)        (-0.347163,0)       (0.552137,0)        (-0.338859,0)       (0.15,0)            (0.25,0)            
(0.964761,0)        (0.200821,0)        (-0.317544,0)       (0.64503,0)         (-0.379533,0)       (0.1,0)             (0.26,0)            
