98
e_L                 onsite              nnhop               ospair              ophop               nnJastrow           nnnJastrow          
(0.743862,0)        (0.126338,0)        (-0.0665787,0)      (1.46161,0)         (-0.380904,0)       (-0.11,0)           (0.31,0)            
(0.928679,0)        (0.0803637,0)       (-0.0525845,0)      (1.34989,0)         (-0.351006,0)       (-0.1,0)            (0.25,0)            
(0.814047,0)        (0.0127998,0)       (-0.039104,0)       (1.6717,0)          (-0.451053,0)       (-0.18,0)           (0.29,0)            
(0.87073,0)         (0.168406,0)        (-0.03509,0)        (1.04167,0)         (-0.39439,0)        (-0.1,0)            (0.2,0)             
(0.725922,0)        (0.00089231,0)      (-0.056711,0)       (1.43021,0)         (-0.286919,0)       (-0.13,0)           (0.31,0)            
(0.893914,0)        (0.176476,0)        (-0.0224306,0)      (0.954282,0)        (-0.419986,0)       (-0.11,0)           (0.17,0)            
(0.740366,0)        (0.133623,0)        (-0.0794271,0)      (1.48965,0)         (-0.348466,0)       (-0.09,0)           (0.33,0)            
(0.632725,0)        (-0.0122066,0)      (-0.0392457,0)      (1.76781,0)         (-0.460282,0)       (-0.21,0)           (0.33,0)            
(0.777994,0)        (0.23167,0)         (-0.0872334,0)      (1.37254,0)         (-0.371668,0)       (-0.06,0)           (0.32,0)            
(0.886922,0)        (0.286589,0)        (-0.0496335,0)      (0.991703,0)        (-0.434769,0)       (-0.07,0)           (0.21,0)            
(0.829606,0)        (0.205035,0)        (-0.0421401,0)      (1.16193,0)         (-0.444963,0)       (-0.11,0)           (0.23,0)            
(0.829606,0)        (0.205035,0)        (-0.0421401,0)      (1.16193,0)         (-0.444963,0)       (-0.11,0)           (0.23,0)            
(0.854538,0)        (0.177615,0)        (-0.0225546,0)      (1.06675,0)         (-0.460224,0)       (-0.13,0)           (0.19,0)            
(0.973299,0)        (0.0682979,0)       (-0.033188,0)       (1.19537,0)         (-0.359424,0)       (-0.11,0)           (0.2,0)             
(0.845798,0)        (0.13213,0)         (-0.0536715,0)      (1.14929,0)         (-0.326023,0)       (-0.08,0)           (0.24,0)            
(0.981385,0)        (0.0987924,0)       (-0.0908577,0)      (1.68152,0)         (-0.338624,0)       (-0.07,0)           (0.33,0)            
(0.786734,0)        (0.0223702,0)       (-0.0521003,0)      (1.33976,0)         (-0.293444,0)       (-0.11,0)           (0.27,0)            
(0.863738,0)        (0.214823,0)        (-0.0612887,0)      (1.09152,0)         (-0.356067,0)       (-0.06,0)           (0.24,0)            
(0.732913,0)        (-0.00277218,0)     (-0.0327627,0)      (1.46951,0)         (-0.389182,0)       (-0.17,0)           (0.27,0)            
(0.786734,0)        (-0.0731741,0)      (-0.0505942,0)      (1.35842,0)         (-0.213784,0)       (-0.11,0)           (0.27,0)            
(1.04681,0)         (0.172491,0)        (-0.0537188,0)      (0.99383,0)         (-0.30995,0)        (-0.04,0)           (0.19,0)            
(0.903114,0)        (0.213684,0)        (-0.0611648,0)      (0.979056,0)        (-0.315829,0)       (-0.04,0)           (0.22,0)            
(0.890418,0)        (0.247457,0)        (-0.0362831,0)      (0.969883,0)        (-0.440654,0)       (-0.09,0)           (0.19,0)            
(0.92455,0)         (0.289093,0)        (-0.0559337,0)      (0.893254,0)        (-0.378312,0)       (-0.04,0)           (0.2,0)             
(1.02712,0)         (0.220833,0)        (-0.0545338,0)      (1.04074,0)         (-0.369899,0)       (-0.05,0)           (0.2,0)             
(0.713225,0)        (0.0455695,0)       (-0.0335777,0)      (1.51642,0)         (-0.449131,0)       (-0.18,0)           (0.28,0)            
(1.01093,0)         (0.134497,0)        (-0.0404923,0)      (1.08448,0)         (-0.356073,0)       (-0.08,0)           (0.19,0)            
(0.831354,0)        (0.169545,0)        (-0.0352139,0)      (1.15413,0)         (-0.434629,0)       (-0.12,0)           (0.22,0)            
