58
e_L                 onsite              nnhop               ospair              ophop               nnJastrow           nnnJastrow          
(0.983662,0)        (0.191878,0)        (-0.365288,0)       (0.671151,0)        (-0.317856,0)       (0.16,0)            (0.28,0)            
(0.984232,0)        (0.290892,0)        (-0.382739,0)       (0.592667,0)        (-0.323743,0)       (0.17,0)            (0.28,0)            
(1.00183,0)         (0.322251,0)        (-0.460381,0)       (0.576618,0)        (-0.237734,0)       (0.26,0)            (0.32,0)            
(0.91285,0)         (0.315111,0)        (-0.392863,0)       (0.583162,0)        (-0.326193,0)       (0.14,0)            (0.38,0)            
(0.921946,0)        (0.121045,0)        (-0.292019,0)       (0.696839,0)        (-0.366808,0)       (0.07,0)            (0.31,0)            
(0.966058,0)        (0.213954,0)        (-0.331117,0)       (0.653333,0)        (-0.369476,0)       (0.11,0)            (0.27,0)            
(1.03821,0)         (0.147601,0)        (-0.233839,0)       (0.666887,0)        (-0.44387,0)        (0.06,0)            (0.1,0)             
(0.947685,0)        (0.278166,0)        (-0.384099,0)       (0.631466,0)        (-0.344252,0)       (0.14,0)            (0.33,0)            
(1.05238,0)         (0.264655,0)        (-0.431577,0)       (0.708603,0)        (-0.337451,0)       (0.21,0)            (0.23,0)            
(0.93955,0)         (0.247392,0)        (-0.353159,0)       (0.625647,0)        (-0.348925,0)       (0.12,0)            (0.32,0)            
(0.937846,0)        (0.090851,0)        (-0.258812,0)       (0.780484,0)        (-0.456269,0)       (0.01,0)            (0.26,0)            
(0.939936,0)        (0.17487,0)         (-0.283352,0)       (0.65944,0)         (-0.398918,0)       (0.06,0)            (0.27,0)            
(0.932944,0)        (0.189742,0)        (-0.225865,0)       (0.589861,0)        (-0.427263,0)       (0.02,0)            (0.23,0)            
(1.01018,0)         (0.101046,0)        (-0.265295,0)       (0.736903,0)        (-0.418431,0)       (0.07,0)            (0.17,0)            
(0.991794,0)        (0.375035,0)        (-0.457677,0)       (0.583762,0)        (-0.301285,0)       (0.22,0)            (0.32,0)            
(0.958106,0)        (0.354717,0)        (-0.387434,0)       (0.535237,0)        (-0.330042,0)       (0.16,0)            (0.31,0)            
(0.948076,0)        (0.102735,0)        (-0.261832,0)       (0.728797,0)        (-0.417389,0)       (0.04,0)            (0.25,0)            
(1.05428,0)         (0.127663,0)        (-0.35987,0)        (0.729507,0)        (-0.312962,0)       (0.19,0)            (0.19,0)            
(0.982904,0)        (0.197396,0)        (-0.344503,0)       (0.69453,0)         (-0.372292,0)       (0.12,0)            (0.26,0)            
(1.00922,0)         (0.198239,0)        (-0.340124,0)       (0.707418,0)        (-0.390664,0)       (0.12,0)            (0.22,0)            
(1.00241,0)         (0.260962,0)        (-0.34742,0)        (0.599737,0)        (-0.346788,0)       (0.15,0)            (0.23,0)            
(0.967773,0)        (0.234929,0)        (-0.299546,0)       (0.585264,0)        (-0.370921,0)       (0.1,0)             (0.24,0)            
(0.976486,0)        (0.183637,0)        (-0.247512,0)       (0.62484,0)         (-0.424044,0)       (0.05,0)            (0.19,0)            
(0.965484,0)        (0.217848,0)        (-0.366126,0)       (0.668279,0)        (-0.340446,0)       (0.14,0)            (0.3,0)             
(0.94674,0)         (0.116107,0)        (-0.310537,0)       (0.762924,0)        (-0.39716,0)        (0.07,0)            (0.29,0)            
(0.964531,0)        (0.187396,0)        (-0.384001,0)       (0.717167,0)        (-0.3302,0)         (0.15,0)            (0.32,0)            
(0.999371,0)        (0.14649,0)         (-0.340755,0)       (0.769668,0)        (-0.393892,0)       (0.11,0)            (0.24,0)            
(0.975338,0)        (0.216162,0)        (-0.322025,0)       (0.639897,0)        (-0.371606,0)       (0.11,0)            (0.25,0)            
(1.04558,0)         (0.191812,0)        (-0.312956,0)       (0.68769,0)         (-0.402364,0)       (0.12,0)            (0.15,0)            
(1.00031,0)         (0.238298,0)        (-0.435313,0)       (0.678517,0)        (-0.278481,0)       (0.22,0)            (0.31,0)            
(0.948653,0)        (0.0206691,0)       (-0.178858,0)       (0.762553,0)        (-0.475185,0)       (-0.03,0)           (0.19,0)            
(0.947693,0)        (0.14656,0)         (-0.292663,0)       (0.714036,0)        (-0.407407,0)       (0.06,0)            (0.27,0)            
(0.903198,0)        (0.0727382,0)       (-0.279901,0)       (0.757616,0)        (-0.389134,0)       (0.04,0)            (0.33,0)            
(0.974956,0)        (0.23525,0)         (-0.348361,0)       (0.639971,0)        (-0.356001,0)       (0.13,0)            (0.27,0)            
(1.01055,0)         (0.188827,0)        (-0.3259,0)         (0.669093,0)        (-0.365258,0)       (0.13,0)            (0.21,0)            
(0.931609,0)        (0.15364,0)         (-0.265581,0)       (0.653658,0)        (-0.395789,0)       (0.05,0)            (0.27,0)            
(0.956782,0)        (0.158311,0)        (-0.296738,0)       (0.700637,0)        (-0.401735,0)       (0.07,0)            (0.26,0)            
(1.01812,0)         (0.194797,0)        (-0.352873,0)       (0.708891,0)        (-0.371567,0)       (0.14,0)            (0.22,0)            
(0.946357,0)        (0.159932,0)        (-0.341368,0)       (0.748163,0)        (-0.387178,0)       (0.09,0)            (0.31,0)            
(0.920993,0)        (0.214278,0)        (-0.332367,0)       (0.671552,0)        (-0.384675,0)       (0.08,0)            (0.33,0)            
(0.983088,0)        (0.319458,0)        (-0.422771,0)       (0.611922,0)        (-0.31694,0)        (0.19,0)            (0.31,0)            
(0.895824,0)        (0.131435,0)        (-0.253244,0)       (0.673276,0)        (-0.407496,0)       (0.02,0)            (0.31,0)            
(0.955829,0)        (0.152596,0)        (-0.319108,0)       (0.73469,0)         (-0.397111,0)       (0.08,0)            (0.28,0)            
(0.93955,0)         (0.247392,0)        (-0.353159,0)       (0.625647,0)        (-0.348925,0)       (0.12,0)            (0.32,0)            
(0.940304,0)        (0.344783,0)        (-0.426404,0)       (0.53873,0)         (-0.271345,0)       (0.2,0)             (0.37,0)            
(0.993317,0)        (0.331342,0)        (-0.425791,0)       (0.560235,0)        (-0.278059,0)       (0.22,0)            (0.3,0)             
(0.956966,0)        (0.255637,0)        (-0.370512,0)       (0.632865,0)        (-0.340759,0)       (0.14,0)            (0.31,0)            
(1.00146,0)         (0.201812,0)        (-0.326319,0)       (0.667658,0)        (-0.376553,0)       (0.12,0)            (0.22,0)            
(0.964546,0)        (0.0231322,0)       (-0.219108,0)       (0.822968,0)        (-0.479001,0)       (-0.01,0)           (0.2,0)             
(0.967397,0)        (0.0976734,0)       (-0.229952,0)       (0.682744,0)        (-0.412848,0)       (0.04,0)            (0.2,0)             
(0.985373,0)        (0.365236,0)        (-0.395167,0)       (0.509875,0)        (-0.307403,0)       (0.19,0)            (0.28,0)            
(0.913236,0)        (0.242589,0)        (-0.323057,0)       (0.616956,0)        (-0.376187,0)       (0.08,0)            (0.33,0)            
(0.940889,0)        (0.180586,0)        (-0.260983,0)       (0.625387,0)        (-0.403542,0)       (0.05,0)            (0.25,0)            
(1.01754,0)         (0.223429,0)        (-0.392377,0)       (0.709002,0)        (-0.348159,0)       (0.17,0)            (0.25,0)            
(1.01093,0)         (0.251871,0)        (-0.38201,0)        (0.616119,0)        (-0.306463,0)       (0.19,0)            (0.25,0)            
(1.01963,0)         (0.410356,0)        (-0.469377,0)       (0.524421,0)        (-0.267665,0)       (0.26,0)            (0.29,0)            
(1.04577,0)         (0.161491,0)        (-0.329775,0)       (0.69829,0)         (-0.35891,0)        (0.15,0)            (0.17,0)            
(0.96587,0)         (0.120589,0)        (-0.291825,0)       (0.716908,0)        (-0.384817,0)       (0.08,0)            (0.25,0)            
(0.877076,0)        (0.15734,0)         (-0.25461,0)        (0.689548,0)        (-0.44669,0)        (-0.01,0)           (0.33,0)            
(0.976291,0)        (0.246615,0)        (-0.30415,0)        (0.591009,0)        (-0.381853,0)       (0.1,0)             (0.23,0)            
(0.992563,0)        (0.233951,0)        (-0.352545,0)       (0.647152,0)        (-0.355639,0)       (0.14,0)            (0.25,0)            
(0.984044,0)        (0.222265,0)        (-0.347942,0)       (0.641407,0)        (-0.344707,0)       (0.14,0)            (0.26,0)            
(1.00959,0)         (0.314717,0)        (-0.439705,0)       (0.620576,0)        (-0.297479,0)       (0.22,0)            (0.29,0)            
(0.968733,0)        (0.158513,0)        (-0.194731,0)       (0.604112,0)        (-0.449945,0)       (0.01,0)            (0.16,0)            
