99
e_L                 onsite              nnhop               ospair              ophop               nnJastrow           nnnJastrow          
(0.748687,0)        (-0.0817669,0)      (-0.0288006,0)      (1.5475,0)          (-0.294532,0)       (-0.16,0)           (0.26,0)            
(0.907683,0)        (0.00763149,0)      (-0.0295904,0)      (1.02888,0)         (-0.214243,0)       (-0.08,0)           (0.18,0)            
(0.864438,0)        (0.264766,0)        (-0.0453775,0)      (1.14446,0)         (-0.4351,0)         (-0.08,0)           (0.22,0)            
(0.963811,0)        (0.246631,0)        (-0.0448465,0)      (0.831869,0)        (-0.321597,0)       (-0.03,0)           (0.17,0)            
(0.996531,0)        (0.156495,0)        (-0.055431,0)       (1.28059,0)         (-0.334521,0)       (-0.06,0)           (0.23,0)            
(0.998316,0)        (0.219523,0)        (-0.0617553,0)      (0.708892,0)        (-0.19052,0)        (0.02,0)            (0.18,0)            
(0.905935,0)        (0.260334,0)        (-0.0391466,0)      (1.00423,0)         (-0.411285,0)       (-0.07,0)           (0.19,0)            
(1.01466,0)         (0.143813,0)        (-0.0612571,0)      (1.23423,0)         (-0.284902,0)       (-0.04,0)           (0.23,0)            
(0.835824,0)        (0.266744,0)        (-0.0757488,0)      (1.28101,0)         (-0.360535,0)       (-0.04,0)           (0.28,0)            
(0.983648,0)        (0.065463,0)        (-0.0299964,0)      (1.29885,0)         (-0.352915,0)       (-0.11,0)           (0.2,0)             
(1.09765,0)         (0.259597,0)        (-0.050521,0)       (0.934333,0)        (-0.34392,0)        (-0.02,0)           (0.17,0)            
(0.797823,0)        (0.233194,0)        (-0.0693387,0)      (1.39766,0)         (-0.390195,0)       (-0.07,0)           (0.29,0)            
(0.884313,0)        (0.279836,0)        (-0.0455302,0)      (1.07903,0)         (-0.428397,0)       (-0.07,0)           (0.21,0)            
(0.94918,0)         (0.221332,0)        (-0.0263795,0)      (0.854637,0)        (-0.377062,0)       (-0.07,0)           (0.15,0)            
(0.920566,0)        (0.316795,0)        (-0.0580451,0)      (0.976604,0)        (-0.382482,0)       (-0.03,0)           (0.21,0)            
